title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
FIFA launches parental handbook to support families navigating agent representation in youth football,FIFA Inside – Transfer System,12 Mar 2026,https://inside.fifa.com/news/fifa-launches-parental-handbook-to-support-families-navigating-agent,76,60,70,70,70,transfer,FIFA supports families with new parental handbook on agent representation,FIFA Rolls Out Handbook for Parents on Agent Representation,ফিফা ফুটবল এজেন্ট ওয়ার্কিং গ্রুপ এবং লুথবোরো বিশ্ববিদ্যালয়ের সঙ্গে সহযোগিতা করেছে ক্রীড়াবিদদের পিতামাতাদের এজেন্ট প্রতিনিধিত্বে সহায়তা করার জন্য একটি হাতবই তৈরি করছে। এই হাতবইটি ফিফা পিতামাতার শিক্ষার উপর ভিত্তি করে করা হয়েছে যা ফুটবল এর উপর স্পষ্টতা এবং সহায়তা প্রদানের লক্ষ্যে। এই নতুন সম্পদটি ছোটবয়সী ফুটবল খেলোয়াড়দের জন্য ন্যায়সঙ্গত অনুশীলনের দিকে একটি ইতিবাচক ধাপ হিসেবে বিবেচিত হবে।,ফিফা পরিবারকে সমর্থন করে,FIFA YouthFootball AgentRepresentation ParentalInvolvement FairPlay FootballDevelopement PlayerWelfare TransferSystem Education,"A dynamic, high-energy scene of a bustling newsroom with breaking news flashing on screens in the background. Reporters rushing to get their story out, with a sense of urgency and excitement filling the air. A large, deep blue and gold banner spanning the top of the room, with the words 'BREAKING NEWS' emblazoned in bold, golden letters. The atmosphere is electric, with reporters and camera crews moving quickly to capture the story. A few national flags from different countries are subtly integrated into the background, representing the global reach of the news. The composition is focused on the center of the room, where a reporter is holding up a copy of the new FIFA handbook, with a huge smile on their face. The lighting is bright and dramatic, with a sense of excitement and energy emanating from every direction. The room is filled with a sense of movement and action, as the newsroom erupts in a flurry of activity., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_launches_parental_handbook_to__portrait_1781647253.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_launches_parental_handbook_to__square_1781647251.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_launches_parental_handbook_to__landscape_1781647254.png
FIFA Football Law Annual Review 2026 to take place in Budapest,FIFA Inside – Transfer System,24 Oct 2025,https://www.inside.fifa.com/news/football-law-annual-review-2026-budapest,75,50,80,80,50,announcement,FIFA Football Law Annual Review 2026 to take place in Budapest,FIFA's Top Lawyers Gear Up for Budapest,ফিফা ফুটবল আইন এক্সিকিউটিভ রিভিউ ২০২৬ এর আয়োজন বুদাপেস্টে ফেব্রুয়ারি ১৯-২০ তারিখে অনুষ্ঠিত হবে। এই আয়োজনটি ফিফার প্রতিষ্ঠানীয় আইনগত ইভেন্টের আটম সংখ্যার একটি। এই ঘোষণার উৎস হল ফিফা ইনসাইড – ট্রান্সফার সিস্টেম।,ফিফা আইন বুদাপেস্টে,FootballLaw FIFA Budapest LawEvent TransferSystem FootballNews SportsLaw InternationalFootball,"A high-energy cityscape of Budapest at dusk with the Danube River and Parliament Building prominently featured, bustling with people rushing to get to the news of the FIFA Football Law Annual Review 2026 being held in the city. The sky is painted with hues of orange and pink, while the city lights reflect off the river, creating a sense of movement and excitement. In the foreground, a giant LED screen displays a breaking news ticker with the words 'FIFA's Top Lawyers Gear Up for Budapest' in bold, golden letters, amidst a flurry of national flags from Hungary waving in the wind. The atmosphere is electric, with people from all walks of life gathered around the screen, looking up in awe and anticipation. The scene is composed with a shallow depth of field, emphasizing the LED screen and the people's reactions, while the cityscape fades into the background. The lighting is dramatic, with the setting sun casting long shadows and highlighting the excitement on people's faces., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_Football_Law_Annual_Review_202_portrait_1781647259.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_Football_Law_Annual_Review_202_square_1781647257.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_Football_Law_Annual_Review_202_landscape_1781647262.png
FIFA launches fourth edition of Diploma in Football Law,FIFA Inside – Transfer System,16 Oct 2025,https://www.inside.fifa.com/news/fifa-launches-fourth-edition-of-diploma-in-football-law,75,50,80,80,50,announcement,FIFA launches fourth edition of Diploma in Football Law,Break into football law with FIFA's Diploma in Football Law,"ফিফা তার ফুটবল আইনে চতুর্থ সংস্করণের ডিপ্লোমা চালু করেছে, যা খেলার আইনি নির্বাহকদের জন্য ডিজাইন করা হয়েছে যারা তাদের জ্ঞান বৃদ্ধি এবং তাদের কর্মজীবন আগ্রহী। ডিপ্লোমা হল একটি অত্যন্ত সম্মানিত প্রোগ্রাম যা ফুটবল আইন এবং শাসনের উপর গভীর প্রশিক্ষণ প্রদান করে। এটি ফুটবল শিল্পে তাদের কর্মজীবনকে অগ্রসর করার জন্য সেই যারা খুঁজছেন তাদের জন্য একটি আদর্শ সুযোগ।",ফিফা ফুটবল আইনে ডিপ্লোমা,FIFA Diploma in Football Law Football Law Sports Law Career Development Education Football Governance Transfer Regulations Player Contracts,"A high-energy breaking news scene with a young, dynamic football player in mid-stride, looking back over their shoulder with a mix of determination and excitement, as they're about to receive some news from a FIFA official. The background is a blurred, darkened cityscape at night, with the sound of a newsroom buzzing in the distance. The atmosphere is electric, with a sense of urgency and importance. The player is dressed in a sleek, modern football kit with deep blue and gold accents, which are reflected in the FIFA branding on the nearby screen. The light is dramatic, with a single spotlight shining down on the player, casting a golden glow. In the foreground, a giant screen displays a breaking news ticker, with headlines scrolling by quickly, including 'BREAKING' and 'FIFA Diploma in Football Law'. The color palette is deep and rich, with the deep blue and gold of the player's kit and the FIFA branding standing out against a backdrop of dark blues and greys. The composition is dynamic and action-packed, with the player's movement creating a sense of energy and tension., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_launches_fourth_edition_of_Dip_portrait_1781647269.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_launches_fourth_edition_of_Dip_square_1781647267.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_launches_fourth_edition_of_Dip_landscape_1781647271.png
FIFA welcomes European Parliament resolution on sport,FIFA Inside – Transfer System,11 Oct 2025,https://inside.fifa.com/news/fifa-welcomes-european-parliament-resolution-on-sport,75,50,80,80,50,announcement,FIFA welcomes European Parliament resolution on sport,FIFA Backs European Parliament's Sport Resolution,ফিফা ইউরোপীয় পার্লামেন্টের ইউরোপীয় খেলার মডেল শক্তিশালী করার পদক্ষেপকে সম্মান জানাচ্ছে। রিপোর্টার বোগদান জ্রোজেভস্কির নেতৃত্বে এই প্রস্তাবটি পরিবেশন করা হয়েছে যার লক্ষ্য ইইউর খেলার ক্ষেত্রে নীতি শক্তিশালী করা। এটি ইউরোপীয় খেলার সম্প্রদায়ের জন্য একটি গুরুত্বপূর্ণ পদক্ষেপ।,ফিফা ইউরোপীয় ইউনিয়নের স্পোর্ট রিজোলিউশন নিয়ে সমর্থন দিচ্ছে,FIFA EuropeanParliament Sports EU EuropeanSportModel Football SportsPolicy EUCommission BogdanZdrojewski,"A fast-paced breaking news scene with a sense of urgency, featuring a packed press conference room with reporters and cameramen rushing to capture the moment. Bright, electric blue and gold accents reflect the FIFA 2027 branding, illuminating the room with an air of excitement. A mix of European Parliament and FIFA flags displayed prominently on the podium and in the audience create a sense of international cooperation. The atmosphere is charged, with photographers snapping pictures and reporters shouting questions. In the foreground, a group of people in business attire and sports jerseys are shown reacting with surprise and excitement, capturing the shock and awe of the moment. The overall composition is dynamic, with bold lines and angles that draw the viewer's eye to the action., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_welcomes_European_Parliament_r_portrait_1781647276.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_welcomes_European_Parliament_r_square_1781647274.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_welcomes_European_Parliament_r_landscape_1781647278.png
FIFA/Coca-Cola World Rankings go live with real-time updates during men’s and women’s national team matches,FIFA Inside – Rankings,18 Mar 2026,https://www.inside.fifa.com/news/fifa-coca-cola-world-rankings-live-real-time-updates-men-women,72,80,14,90,80,announcement,FIFA/Coca-Cola World Rankings go live with real-time updates.,FIFA/Coca-Cola World Rankings go live with real-time updates during men’s and women’s national team matches,The FIFA/Coca-Cola World Rankings will now be updated live in an exciting and innovative change that will mean fans can see where their country ranks as goals are scored in matches around the world.,FIFA/Coca-Cola World Rankings go live wi,,"A dynamic, high-energy Breaking News poster with a deep blue and gold color scheme, set against a blurred cityscape at sunset with skyscrapers and flags of different countries waving in the foreground. The atmosphere is electric, with a sense of urgency and excitement. In the center of the composition, a large, bold graphic of a football with a lightbulb and a clock integrated into the design, surrounded by swirling, dynamic lines and shapes. The graphic is at the center of a burst of light, radiating outward in a dramatic, eye-catching way. The cityscape and flags are in shades of deep blue, gold, and white, while the graphic and light are a bright, fiery gold. The overall mood is one of excitement, innovation, and breaking news., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_Coca_Cola_World_Rankings_go_li_portrait_1781647281.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_Coca_Cola_World_Rankings_go_li_square_1781647280.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_Coca_Cola_World_Rankings_go_li_landscape_1781647283.png
Shake-up amongst leaders in latest FIFA/Coca-Cola Women’s World Ranking,FIFA Inside – Rankings,21 Apr 2026,https://www.inside.fifa.com/news/coca-cola-world-ranking-womens-april-2026,71,85,14,80,80,ranking,Shake-up amongst leaders in latest women's FIFA/Coca-Cola World Ranking.,Women's FIFA World Ranking Shakes Up: England Rises,"আন্তর্জাতিক আসরে ২৭৬টি ম্যাচের পরে, ফিফা/কোকা-কোলা মহিলাদের বিশ্ব র‍্যাঙ্কিংএ একটি পরিবর্তন দেখা যাচ্ছে। ইংল্যান্ড স্পেনকে পরাজিত করার পর এগিয়ে গেছে, যারা আগের সাথে নেতৃস্থানীয় ছিল।",ইংল্যান্ড ফিফা র‌্যাঙ্কিংয়ে উঠে,WCWS FIFAWWC WomenInSports FIFA CocaCola WomenFootball Ranking SportsNews,"A high-energy, fast-paced breaking news scene with a sense of urgency and excitement. A large, dynamic stadium or newsroom background with a massive screen displaying the FIFA 2027 logo in deep blue and gold. The logo should be prominently displayed with bright, shining golden accents. In the foreground, a flurry of activity with people from various countries, including England, rushing to get information or celebrating in the background. The atmosphere is electric with a sense of shock and awe. The composition should be dynamic with a mix of close-ups and wide shots of the action. The lighting is bright and vibrant with a mix of natural and artificial light. National flags from various countries should be visible in the background, including the English flag. Team colors of various countries should be visible in the clothing and branding of the people in the scene. In the foreground, a few people should be shown celebrating or reacting to the news with a mix of emotions. The action should be fast-paced and dynamic with a sense of movement and energy., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Shake_up_amongst_leaders_in_latest__portrait_1781647288.png,/home/mahir/Desktop/News_Agent-main/posters/Shake_up_amongst_leaders_in_latest__square_1781647286.png,/home/mahir/Desktop/News_Agent-main/posters/Shake_up_amongst_leaders_in_latest__landscape_1781647291.png
World Cup Daily Live: Giant inflatable match ball ...,ESPN Soccer,"Tue, 16 Jun 2026 17:41:43 EST",https://www.espn.com/soccer/story/_/id/49077353/world-cup-daily-live-lionel-messi-kylian-mbappe-erling-haaland-argentina-france-norway,70,80,40,90,80,result,"Lionel Messi, Kylian Mbappé, and Erling Haaland in action, with a giant inflatable match ball.","Messi, Mbappé & Haaland Unleash Chaos!","বিশ্বকাপের গ্রুপ পর্বের দিনে আর আরও ভালো কিছু হয়েওয়ার সম্ভাবনা কম। লিওনেল মেসি, কিলিয়ান ম্বাপে এবং এরলিং হোল্যান্ড সবাই ক্রিয়াকলাপ চালিয়ে যাচ্ছেন। এসপিএন এসব জীবন্ত তথ্যের সাথে এগিয়ে যাচ্ছে।","মেসি, এমবাপে এবং হাল্যান্ড স্টার",WorldCup Messi Mbappé Haaland Argentina France Norway ESPN Soccer,"A high-energy, breaking news poster with a chaotic and dynamic scene. A giant inflatable match ball dominates the foreground, with Lionel Messi, Kylian Mbappé, and Erling Haaland in mid-action, showcasing their incredible skills in a thrilling football match. The three players are positioned in the center of the image, each one leaping and kicking the ball in a powerful display of athleticism. The background is a blur of motion, with fans and stadium lights whizzing by in a frenzy of color and energy. The scene is set at night, under a deep blue sky with golden stadium lights illuminating the players and the match ball. The atmosphere is electric, with the crowd cheering and the players' faces contorted in a mix of focus and excitement. The national flags of Argentina, France, and Norway are visible in the distance, waving proudly in the wind. The composition is dynamic, with the players and the match ball forming a triangular shape that draws the viewer's eye to the center of the image. The lighting is dramatic, with the golden stadium lights casting a warm glow over the scene and the deep blue sky adding a sense of depth and drama., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/World_Cup_Daily_Live__Giant_inflata_portrait_1781647294.png,/home/mahir/Desktop/News_Agent-main/posters/World_Cup_Daily_Live__Giant_inflata_square_1781647293.png,/home/mahir/Desktop/News_Agent-main/posters/World_Cup_Daily_Live__Giant_inflata_landscape_1781647295.png
"Mbappé scores twice, sets France record in win",ESPN Soccer,"Tue, 16 Jun 2026 17:40:53 EST",https://www.espn.com/soccer/story/_/id/49084969/kylian-mbappe-breaks-goal-record-france-kick-world-cup-senegal-win,68,80,40,80,80,result,Mbappé scores twice and sets France record in win.,Mbappé Shatters Records with Historic World Cup Performance,কিলিয়ান ম্বাপে লিওনেল মেসির আগে চলে গেল এবং উল্লেখযোগ্য দুটি গোলের সাহায্যে সেনেগালকে ৩-১ গোলে পরাজিত করে সেই সাথে ফ্রান্সের সবচেয়ে বেশি গোল করা খেলোয়াড় হয়ে ওঠেন।,ম্বাপ্পে নতুন রেকর্ড ভেঙে দেয়,Mbappe France WorldCup Soccer RecordBreaker KylianMbappe LionelMessi LesBleus Senegal,"A dramatic, high-energy image of a victorious French team celebrating on a soccer field at sunset, with the setting sun casting a warm orange glow over the scene. The players are in mid-action, with Kylian Mbappé at the center, holding his head in triumph as he scores the winning goal. The French national flag flies high in the background, alongside the FIFA 2027 deep blue and gold branding colors. The atmosphere is electric, with fans cheering in the stands, and the stadium lights reflecting off the players' gear. The composition is dynamic, with the players and fans in motion, capturing the excitement and triumph of the historic win., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Mbappé_scores_twice__sets_France_re_portrait_1781647298.png,/home/mahir/Desktop/News_Agent-main/posters/Mbappé_scores_twice__sets_France_re_square_1781647297.png,/home/mahir/Desktop/News_Agent-main/posters/Mbappé_scores_twice__sets_France_re_landscape_1781647300.png
'Repressed' Iran forced to leave U.S. after game,ESPN Soccer,"Tue, 16 Jun 2026 17:40:29 EST",https://www.espn.com/soccer/story/_/id/49078938/iran-forced-leave-us-new-zealand-draw,67,90,20,80,90,controversy,Iran coach's shocking claim about team's oppression,Iran Forced to Leave US After World Cup Match,"ইরানের প্রশিক্ষক আমির ঘালেনোই একটি অবাক দাবি করেছেন, বলেছেন ইরান বিশ্বকাপে সবচেয়ে অত্যাচারিত দল। দলটি তাদের প্রথম ম্যাচ শেষে তাদের খেলার মাঠ ছেড়ে দিতে হয়েছে এবং তারা মেক্সিকোর তিজুয়ানায় তাদের ক্যাম্প ফিরে গিয়েছে। এই সিদ্ধান্তটি বিতর্কিত করে তোলে এবং দলের আচরণের সম্পর্কে অনেক প্রশ্ন উঠে এসেছে।",ইরান: সবচেয়ে দুর্বল দল?,WorldCup Iran Controversy ESPN Soccer Sports AmirGhalenoei IranNationalTeam,"A high-energy, Breaking News scene on a city street in the United States, with a large crowd of people from diverse backgrounds rushing to read a news ticker at the top of a tall skyscraper displaying a bold, breaking news headline, with a deep blue and gold-colored news van in the foreground. The atmosphere is chaotic and tense, with people pointing and gesturing at a massive screen behind the van displaying a live broadcast of the FIFA 2027 World Cup, showing the Iran team walking off the field in a huddle, with the US flag waving in the background. The lighting is dramatic, with bright sunlight reflecting off the skyscraper and the news van's gold accents, while the crowd is illuminated by the glow of their phone screens. The scene is composed with a mix of long and medium shots, emphasizing the energy and movement of the crowd, with the news van and the screen in the background providing a sense of scale and context., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Repressed__Iran_forced_to_leave_U__portrait_1781647302.png,/home/mahir/Desktop/News_Agent-main/posters/_Repressed__Iran_forced_to_leave_U__square_1781647301.png,/home/mahir/Desktop/News_Agent-main/posters/_Repressed__Iran_forced_to_leave_U__landscape_1781647304.png
FIFA publishes new edition of Guide to Submitting a Minor Application,FIFA Inside – Transfer System,18 Feb 2026,https://inside.fifa.com/news/new-edition-guide-submitting-minor-application,66,50,60,60,60,transfer,FIFA updates guide on submitting minor player transfer applications,FIFA Updates Minor Player Transfer Application Guide,"যুব রক্ষার উন্নয়নের জন্য একটি পদক্ষেপ হিসেবে,  ফিফা একটি আপডেট মাইনর প্লেয়ার ট্রান্সফার আবেদনের সংস্করণ প্রকাশ করেছে।  এই নতুন সংস্করণটি ফিফার নিয়ন্ত্রণমূলক মান এবং প্রত্যাশার প্রতি তার অঙ্গীকারকে প্রতিফলিত করে। এই নির্দেশিকা ক্লাব এবং এজেন্টদের জন্য আবেদন প্রক্রিয়াটিকে সহজ করার লক্ষ্য রাখে।",ফিফা ছোট ট্রান্সফার নিয়মাবলীতে নতুনত্ব,FIFA TransferRules YouthProtection MinorPlayerTransfers TransferMarket FootballRegulations ClubsAndAgents SafeguardingYouth,"A high-energy, breaking news scene at a FIFA press conference, with a blurred cityscape in the background, lit by bright, pulsating lights that cast a warm glow on the scene. The atmosphere is intense and dynamic, with a sense of urgency and excitement. A large, deep blue screen behind the podium displays a gold FIFA 2027 logo, while a group of reporters, all dressed in business attire, are shown in a mix of shocked and excited expressions. Some of them are looking at their phones, while others are speaking into microphones or writing furiously in their notebooks. The composition is chaotic, yet balanced, with a sense of movement and energy. The lighting is dramatic, with deep shadows and highlights that accentuate the action., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_publishes_new_edition_of_Guide_portrait_1781647309.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_publishes_new_edition_of_Guide_square_1781647307.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_publishes_new_edition_of_Guide_landscape_1781647311.png
