title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Sources: England eye mid-WC match vs. MLS side,ESPN Soccer,"Wed, 17 Jun 2026 01:11:02 EST",https://www.espn.com/soccer/story/_/id/49088664/england-play-mls-side-mid-world-cup-friendly,56,50,50,80,50,logistics,England eye mid-WC match vs. MLS side,England Prepare for Mid-Tournament MLS Clash,"ইংল্যান্ড কানসাস সিটি, কানসাসে একটি পিছনের দরজা বন্ধ করা বন্ধুত্বপূর্ণ ম্যাচ আয়োজন করবে, যা হেড কোচ থমাস টিউচেল নিশ্চিত করেছেন। এই পদক্ষেপটি একটি সম্ভাব্য টুর্নামেন্টের মধ্যে একটি ম্যাচের জন্য একটি MLS সাইডের বিরুদ্ধে হতে পারে। মূল্যে প্রতিপক্ষটি এখনও নিশ্চিত হয়নি।",ইংল্যান্ডের রহস্যময় বন্ধুত্ব উন্মোচিত হয়েছে,England WorldCup MLS ThomasTuchel KansasCity FriendlyMatch MidTournament SoccerNews,"A dynamic and energetic image of a packed stadium with a deep blue and gold FIFA 2027 branding visible on the stadium's exterior. England fans are seen holding flags with the Three Lions emblem, while the U.S. national flag flies high in the background. The atmosphere is electric, with the crowd cheering and holding signs that read 'USA vs. England' in bold letters. The camera captures the action on the pitch as players from both teams clash, with the England players wearing their iconic white jerseys with a red rose emblem on the chest, while the MLS side is dressed in their team's colors. The lighting is dramatic, with a bright sun shining down on the players and the stadium. The composition is dynamic, with the players and crowd creating a sense of movement and energy. The overall mood is one of high-stakes excitement and anticipation, as if the game is about to kick off., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Sources__England_eye_mid_WC_match_v_portrait_1781689169.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Sources__England_eye_mid_WC_match_v_square_1781689168.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Sources__England_eye_mid_WC_match_v_landscape_1781689170.png
Arnautovic decisive as Austria triumph over Jordan on World Cup return - Reuters,Google News FIFA 2026,"Wed, 17 Jun 2026 08:04:14 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNS1FEZ1A4WHpYcXUyWllpbXFYSEFDd09ZOE9TTUpUR1FYZGh4TzFieW9qR0RwdnItR1B4eUxQOVU1WUh6TXJfTE9IRTB1bm1iTzZjS2NPVmh1WkNreS13NzFvTU1JeldWLWlqdmMwcXFIdmZSVlNCRUJzWk0tY1RBZWZRYXNrSTJDVk9UUWd5a2wyaFJJcVZEZlJBSUxDME5DRS1HZWtER0hpZEU?oc=5,55,80,15,60,70,result,Arnautovic decisive as Austria triumph over Jordan,Arnautovic Shines in Austria's World Cup Return Win,আর্নাউটভিকের নির্ণায়ক অভিনয় অস্ট্রিয়াকে তাদের বিশ্বকাপ ফিরে আসার সময় জর্ডানের বিরুদ্ধে জয় নিতে সাহায্য করেছে। ম্যাচটি অস্ট্রিয়ান দলের জন্য একটি গুরুত্বপূর্ণ মাইলফলক হিসেবে চিহ্নিত হয়েছে। তাদের জয় তাদের মহৎ পরিশ্রম ও নিয়মিত সম্পৃক্ততার প্রমাণ হিসেবে দেখা যাচ্ছে।,আর্নাউটোভিক আস্ট্রিয়ার জন্য জয় বাড়ায়,Austria Jordan WorldCup Football Sports WorldCup2026 FIFA Arnautovic WorldCupReturn,"A dynamic, high-energy sports news poster with a sense of urgency and excitement. The scene is set in a crowded stadium at sunset, with the fading light casting a warm orange glow on the faces of the cheering fans. In the foreground, a triumphant Austrian player, with a mix of national pride and joy etched on their face, is shown celebrating a decisive goal with teammates, while the opposing Jordanian team looks on in disappointment. The Austrian and Jordanian national flags are prominently displayed in the background, with the Austrian flag waving proudly in the wind. The atmosphere is electric, with fans jumping up and down, waving their flags and banners. The composition is centered around the action on the field, with the players and fans taking up most of the space. The lighting is dramatic, with the fading sunlight highlighting the excitement and tension of the moment. The colors are deep and rich, with the Austrian team's red and white jerseys standing out against the Jordanian team's green and white. The deep blue and gold of the FIFA 2027 branding adds a touch of sophistication and prestige to the scene., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Arnautovic_decisive_as_Austria_triu_portrait_1781689173.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Arnautovic_decisive_as_Austria_triu_square_1781689172.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Arnautovic_decisive_as_Austria_triu_landscape_1781689174.png
Norway's Haaland sparkles on World Cup debut with two goals for 4-1 victory over Iraq - Reuters,Google News FIFA 2026,"Wed, 17 Jun 2026 06:13:19 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxPaXFSY0o2RVZQSjRPU0gzcklhYUhtS3NyU29nX1VJc0pLSUE0Zlhldkp4VldYS0FoUldaR3NtSGhreEJUZVA0LXdock92dUxQNHpjMlJ3djU0NU5fV1RPRmowbmJoR1FaRjB6Nk03UnNwMmR0MzZIQ3NObzhxQ3IyY1RDZm56ODduczR1bmVCbXV4RVRqYS1DZVY2YjNkeEoxV0hVLVVIQkl3Sk0y?oc=5,52,60,35,60,60,result,Norway's Haaland sparkles on his World Cup debut with two goals for a 4-1 victory over Iraq.,Haaland Shines in Norway Debut with 2 Goals vs. Iraq,"নরওয়ের ইরলিং হোল্যান্ড প্রথম বার বিশ্বকাপে খেলেন দুটি গোল করেছেন, যার ফলে নরওয়ে ইরাককে ৪-১ গোলে পরাজিত করেছিল। এই ম্যাচটি নরওয়ের জন্য একটি আশাবাদী শুরু ছিল এফআইএফএ বিশ্বকাপে।",হয়াল্যান্ড নরওয়ে প্রথম ম্যাচে সুন্দর খেলেন,Norway Iraq FIFAWorldCup Haaland WorldCupDebut Football Sports,"A dynamic, high-energy image of a football stadium, with a packed grandstand of cheering fans waving Norwegian and Iraqi flags, and clad in the respective teams' colors - Norway's red, white, and blue, and Iraq's yellow and green. The atmosphere is electric, with lights flashing and a sense of urgency in the air. In the foreground, the spotlight shines on a triumphant Erling Haaland, who has just scored one of his two goals, with a massive grin on his face and his arms raised in celebration. The Iraq players look on in disappointment. The ball flies through the air, and the goalkeeper stretches out to make a desperate save. In the background, the FIFA 2027 branding is prominent, with deep blue and gold accents. The overall mood is one of excitement and drama, as if the image is being captured at the exact moment the news is breaking., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Norway_s_Haaland_sparkles_on_World__portrait_1781689176.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Norway_s_Haaland_sparkles_on_World__square_1781689175.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Norway_s_Haaland_sparkles_on_World__landscape_1781689178.png
"Transfer rumors, news: Real Madrid look to Man Cit...",ESPN Soccer,"Wed, 17 Jun 2026 03:36:31 EST",https://www.espn.com/soccer/story/_/id/49091187/transfer-rumors-news-real-madrid-look-man-city-defender-dias,50,80,10,50,60,transfer,Real Madrid to sign Rúben Dias for €90 million,Real Madrid Set to Sign Rúben Dias for €90 Million,রিয়াল মাদ্রিদ ম্যানচেস্টার সিটির ডিফেন্ডার রুবেন ডিয়াসের জন্য €৯০ মিলিয়ন একটি আগ্রহে রয়েছে।  ট্রান্সফার টক এই বিকাশমান ইতিহাসে সবচেয়ে সংবেদনশীল খবর আনছে।  এসপিএন সকার আপনাকে সবচেয়ে আপডেট ট্রান্সফার খবর নিয়ে আসছে।,রুবেন ডিয়াস ইউরো ৯০ মিলিয়নের ডিল,TransferTalk RealMadrid ManchesterCity SoccerTransfers RúbenDias Defender SpanishGiants BigMoneyMoves TransferRumors,"A dynamic, close-up image of Rúben Dias in mid-air, leaping over a football, with a look of excitement and determination on his face. The background is a blurred, busy cityscape at sunset, with tall buildings and people rushing by. Real Madrid's deep blue and gold colors dominate the scene, with the team's jersey visible on Dias' back. Manchester City's blue and yellow colors are subtly visible on the jersey he's just kicked the ball away from. The atmosphere is electric, with a sense of urgency and breaking news. The lighting is warm and golden, with deep shadows accentuating the action. In the foreground, a blurred newspaper headline 'Real Madrid Set to Sign Rúben Dias for €90 Million' is visible, written in bold, gold font. The scene is set in a major city, with a mix of national flags and international flags visible in the background, adding to the global feel of the transfer., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Transfer_rumors__news__Real_Madrid__portrait_1781689180.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Transfer_rumors__news__Real_Madrid__square_1781689179.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Transfer_rumors__news__Real_Madrid__landscape_1781689181.png
Transfer Big Board: Best players in each position ...,ESPN Soccer,"Wed, 17 Jun 2026 03:29:51 EST",https://www.espn.com/soccer/story/_/id/48991120/transfer-big-board-best-players-position-move-summer,50,80,10,50,60,other,Transfer Big Board: Best players in each position,Transfer Big Board: Top Players for Each Premier League Position,"প্রিমিয়ার লিগে ট্রান্সফার জানুন এবং ইউরোপেও শীঘ্রই খোলা হবে। সবচেয়ে ভালো খেলোয়াড়ের জন্য প্রতিটি পজিশনের জন্য সবচেয়ে শেষ ট্রান্সফার নিউজ ও আপডেট পেতে।  স্ট্রাইকার থেকে ডিফেন্ডার পর্যন্ত, আমাদের বিগ বোর্ড আপনাকে সব ধরনের সুরক্ষা দিবে।",ট্রান্সফার বিগ বোর্ড: প্রিমিয়ার লিগ সংস্করণ,PremierLeague TransferWindow Soccer Football TransferBigBoard ESPN PremierLeagueTransfers SoccerTransfers FootballTransfers,"A dynamic, high-energy image of a Premier League stadium at sunset, with a giant screen broadcasting the Transfer Big Board: Top Players for Each Premier League Position in bold, golden letters. The atmosphere is electric, with fans cheering in the stands, waving national flags of various countries and Premier League team colors. A player in a Premier League jersey is shown leaping in mid-air, celebrating a goal, with the ball flying through the air. The sky is ablaze with colors of orange, pink, and purple, while the deep blue and gold colors of FIFA 2027 branding subtly integrate into the scene. The image is filled with movement and energy, with a sense of urgency and excitement., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Transfer_Big_Board__Best_players_in_portrait_1781689184.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Transfer_Big_Board__Best_players_in_square_1781689182.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Transfer_Big_Board__Best_players_in_landscape_1781689185.png
Women’s Club Licensing Workshop sets foundations for global standards,FIFA Inside – Women's Football,29 May 2026,https://www.inside.fifa.com/news/womens-club-licensing-working-group-hof-jill-ellis,49,30,80,0,30,announcement,FIFA hosts Women’s Club Licensing Workshop to set global standards,FIFA Sets Global Standards for Women's Club Licensing,"ফিফা নেত্রী ফুটবল ক্লাব লাইসেন্সিং কাজগুলি নিয়ে কাজ করে এমন গোষ্ঠীর প্রথম সভা আয়োজন করেছে, যেখানে সকল ছয়টি কনফেডারেশনের প্রতিনিধি একত্রিত হয়েছেন। এই কার্যশালাটি নেত্রী ফুটবল ক্লাব লাইসেন্সিং নির্ধারণের জন্য বৈশ্বিক মান নির্ধারণের লক্ষ্য রাখে। এই ধাপটি নেতৃী ফুটবলকে বৈশ্বিকভাবে প্রচারের একটি গুরুত্বপূর্ণ ধাপ।",ফিফা বৈশ্বিক মান নির্ধারণ করে,FIFAWWC WomenInFootball FIFAWomen WomenFootball GlobalStandards FootballDevelopment WomenEmpowerment SportsEquality,"A dynamic and action-packed scene of a large, packed conference room with a stage at the front, where a group of women from diverse nationalities are standing together, holding hands and smiling, amidst a sea of deep blue and gold balloons and banners, with a large screen at the back displaying a gold and deep blue FIFA 2027 logo, surrounded by fluttering national flags, and a crowd of reporters and camera crews rushing to the stage, with a sense of excitement and urgency filling the air, as the atmosphere is electric and the lighting is bright and vibrant, with a shallow depth of field to highlight the main subjects, and a slight sense of movement to convey the energy and action of the moment, with the deep blue and gold colors of the FIFA 2027 branding prominent throughout the scene., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Women_s_Club_Licensing_Workshop_set_portrait_1781689207.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Women_s_Club_Licensing_Workshop_set_square_1781689206.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Women_s_Club_Licensing_Workshop_set_landscape_1781689209.png
Growing the women’s game (May 2026),FIFA Inside – Women's Football,29 May 2026,https://www.inside.fifa.com/news/womens-football-development-activities-may-2026,49,30,80,0,30,announcement,FIFA reviews development work in women's football across diverse regions,FIFA Champions Women's Football Development Across Globe,"ফিফা ইনসাইড বিশ্বব্যাপী মহিলাদের ফুটবলে অগ্রগতি পর্যালোচনা করে, চারটি মহাদেশে আলোচনা করে। জুরিখে একটি মাইলফলক কাজের গ্রুপ সমাবেশ করেছে। বিকাশ এবং উন্নয়নের উদ্যোগগুলি তীব্র গতিতে অগ্রসর হচ্ছে।",নারী ফুটবল বৃদ্ধি,womenfootball FIFA growth development womeninsports sportsnews fifainside footballdevelopment,"A dynamic, high-energy scene of breaking news with a blurred cityscape at dusk in the background, showcasing a diverse group of women's football players from various countries and regions in the foreground, all clad in their respective team colors, engaging in a lively discussion or celebration, with national flags waving above them, set against a bright, deep blue and gold color scheme, with bold, abstract lighting to convey a sense of urgency and excitement. The scene is shot from a low-angle perspective, looking up at the players, with a slight shallow depth of field to emphasize their emotions and interactions. The atmosphere is electric, with a sense of triumph and accomplishment, as the players share their experiences and achievements in women's football development across the globe., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Growing_the_women_s_game__May_2026__portrait_1781689220.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Growing_the_women_s_game__May_2026__square_1781689219.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Growing_the_women_s_game__May_2026__landscape_1781689222.png
Women's Youth Olympic Futsal Tournament,FIFA Inside – Women's Football,,https://www.inside.fifa.com/tournaments/womens/womensyoutholympic,49,30,80,0,30,announcement,Women's Youth Olympic Futsal Tournament operates as a football event,Futsal Takes Center Stage: Women's Youth Olympics,"মহিলাদের ছাত্র অলিম্পিক ফুটসাল টুর্নামেন্টে সংস্কার করা হয়েছে, ফুটবল থেকে ফুটসালে স্থানান্তরিত হয়েছে। ২০১০ এবং ২০১৪ সালের ছাত্র অলিম্পিক ফুটবল ইভেন্টের অংশ হিসাবে, চিলি এবং চীন PR যথাক্রমে জয়ী হয়েছিল। ২০১৮ সালে, ফর্ম্যাট ফুটসালে স্থানান্তরিত হয়, যখন পর্তুগাল সর্বোচ্চ শাসন করেছিল।",মহিলাদের যুব অলিম্পিক ফুটসাল,Futsal YouthOlympics WomenInFootball FemaleFootballers FutsalTournament YouthSports WomenEmpowerment FootballFrenzy,"A close-up shot of a massive news poster plastered on the side of a city skyscraper, with a bold and eye-catching visual composition that takes center stage. In the foreground, a giant 3D-printed globe with the words 'WOMEN'S YOUTH OLYMPICS' in deep blue and gold colors is prominently displayed, with a group of young female futsal players in motion, kicking and passing a ball in the background, conveying a sense of energy and excitement. The players are dressed in their respective national team jerseys, with various country flags waving in the wind, adding a sense of international flair. The atmosphere is electric, with a sea of people in the shadows, cheering and holding up their national flags. The lighting is dynamic, with a mix of warm and cool tones, highlighting the intensity of the moment. The deep blue and gold colors of the FIFA 2027 branding are subtly integrated throughout the design, creating a cohesive and unified visual identity., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Women_s_Youth_Olympic_Futsal_Tourna_portrait_1781689227.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Women_s_Youth_Olympic_Futsal_Tourna_square_1781689226.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Women_s_Youth_Olympic_Futsal_Tourna_landscape_1781689229.png
FIFA delivers Essential Courses in Club Management workshop in Malawi to support professionalisation of domestic game,FIFA Inside – Advancing Football,23 May 2026,https://www.inside.fifa.com/news/essential-courses-club-management-workshop-malawi,49,30,80,0,30,announcement,FIFA delivers Essential Courses in Club Management workshop to support professionalisation,FIFA Boosts Malawi Football with Club Management Workshops,"ফিফা একটি ক্লাব পরিচালনার কর্মশালা লিলংগুয়ে, মালাউইতে অনুষ্ঠান করেছে এটির লিগ এবং ক্লাব পেশাদারীকরণ প্রোগ্রামের অংশ হিসেবে। এই প্রজেক্টের লক্ষ্য আফ্রিকাতে ঘরোয়া ফুটবল পেশাদারীকরণ করা। কর্মশালাটি দেশীয় ক্লাবকে তাদের পরিচালনা উন্নত করার জন্য একাধিক ক্ষমতার সাথে সজ্জিত করতে সহায়তা করেছে।",ফিফা মালাউই ফুটবলকে শক্তিশালী করে তোলে,FIFAFootball ClubManagement Professionalisation AfricanFootball FootballDevelopment MalawiFootball FIFALeagues FIFAClubs,"a close up shot of a group of football coaches and players standing in front of a large screen displaying a FIFA logo, with the Malawian flag waving in the background, set against a bright and sunny stadium with a deep blue sky and golden sunlight casting a sense of energy and excitement, the scene is filled with the sound of cheering crowds and the sound of a football stadium's speakers, the athletes are all smiling and looking at the camera with a sense of pride and accomplishment, they are all wearing their club management workshop badges and the deep blue FIFA 2027 branding color is prominent throughout the scene, the action is dynamic and frenetic, with people shaking hands and high-fiving each other, the overall atmosphere is one of celebration and triumph., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/FIFA_delivers_Essential_Courses_in__portrait_1781689234.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/FIFA_delivers_Essential_Courses_in__square_1781689233.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/FIFA_delivers_Essential_Courses_in__landscape_1781689236.png
"Austria 3-1 Jordan (Jun 17, 2026) Game Analysis - ESPN",Google News FIFA 2026,"Wed, 17 Jun 2026 06:44:40 GMT",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5rR2RPNUVrdlVQRDN5ZGdMeENoeFZDaUZoUXBsVVBTR3ExOE80b0pFaElGM3lxMldBRnFLUzJubDlXNVBNbVo5VDhwa2RydXY0TUl3dDVTOENjaW1CTFEw?oc=5,44,60,30,40,40,result,Austria wins 3-1 against Jordan in the World Cup.,Austria Triumphs 3-1 Over Jordan in Thrilling World Cup Match,"আস্ট্রিয়া ১৭ জুন, ২০২৬-এ জর্ডানের বিপক্ষে বিশ্বকাপে তাদের ম্যাচে ৩-১ গোলের এক গুরুত্বপূর্ণ জয় নিয়ে এসেছে। এর জয়ের মাধ্যমে আস্ট্রিয়ার দলের টুর্নামেন্টে একটি গুরুত্বপূর্ণ মাইলফলক অর্জন করেছে। ম্যাচটি দুই দল উভয়ই আশ্চর্যজনক দক্ষতা দেখিয়ে রয়েছিল এবং ব্যাপকভাবে রকমারি ছিল।",অস্ট্রিয়া জিতেছে ৩-১,WorldCup AustriaVsJordan FIFA2026 Football Sports Jordan Austria WorldCup2026 GameAnalysis,"A dynamic, close-up shot of a World Cup stadium at dusk, with the crowd cheering in the background. A deep blue and gold FIFA 2027 logo subtly integrated into the stadium design. The Austrian flag (red-white-red) and Jordanian flag (black-white-green) prominently displayed on the stadium's facade, with the Jordanian flag partially obscured by a fluttering Austrian flag. The atmosphere is electric, with confetti and flags waving in the air. A burst of golden light illuminates the Austrian players celebrating their 3-1 win, with the Jordanian players looking dejected in the foreground. The composition is centered around the action, with the crowd and stadium blurred in the background. The lighting is dramatic, with the fading daylight casting a warm glow over the scene., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main (Copy)/posters/Austria_3_1_Jordan__Jun_17__2026__G_portrait_1781689239.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Austria_3_1_Jordan__Jun_17__2026__G_square_1781689238.png,/home/mahir/Desktop/News_Agent-main (Copy)/posters/Austria_3_1_Jordan__Jun_17__2026__G_landscape_1781689240.png
