title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Gyokeres & Isak score as Sweden put five past Tunisia,BBC Sport Football,"Mon, 15 Jun 2026 05:27:28 GMT",https://www.bbc.com/sport/football/videos/c20ymjjl8yko?at_medium=RSS&at_campaign=rss,83,90,80,80,80,result,Sweden scores five goals in a win over Tunisia in the 2026 World Cup.,Sweden's Thrilling 5-0 Win Over Tunisia in World Cup Opener,সুইডেন তাদের বিশ্বকাপ অভিযান সফলভাবে শুরু করেছে টিউনিশিয়ার বিরুদ্ধে ৫-০ গোলের বিজয়ের মাধ্যমে। গ্যোকেরেস এবং ইসাকের গোলের দেখানো হল পথ কত্তর সুইডেন গ্রুপ এফ এর এই ম্যাচে। ম্যাচের হাইলাইটস দেখুন।,সুইডেন ৫-০ টিউনিশিয়া,WorldCup Sweden Tunisia GroupF Football Sports 2026WorldCup SwedenNationalTeam TunisiaNationalTeam,"A high-energy, action-packed image of a soccer stadium at dusk, with a deep blue sky and golden hues of sunset visible in the stands. The atmosphere is electrifying, with thousands of cheering fans in the background. The composition is dynamic, with a Sweden player in mid-air, celebrating a goal with their teammates, while Tunisia players look on in shock and defeat. The stadium lights are shining bright, illuminating the excitement of the moment. The Swedish national flag and Tunisia's flag are prominently displayed, with Sweden's flag waving high in the foreground. The team colors of Sweden are prominent, with their iconic yellow and blue jerseys standing out against the backdrop of the stadium. The action is fast-paced and thrilling, capturing the drama of the 5-0 win., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Gyokeres___Isak_score_as_Sweden_put_portrait_1781641601.png,/home/mahir/Desktop/News_Agent-main/posters/Gyokeres___Isak_score_as_Sweden_put_square_1781641599.png,/home/mahir/Desktop/News_Agent-main/posters/Gyokeres___Isak_score_as_Sweden_put_landscape_1781641603.png
'He's the story' - Vozinha's epic goalkeeping display thwarts Spain,BBC Sport Football,"Mon, 15 Jun 2026 18:12:30 GMT",https://www.bbc.com/sport/football/videos/c75y6gp1qyyo?at_medium=RSS&at_campaign=rss,82,90,80,80,70,result,Cape Verde's Vozinha produces a masterclass in goalkeeping to help his team record a 0-0 draw against Spain.,Vozinha's Masterclass: Cape Verde Hold Spain to 0-0 Draw,"কেপ ভার্দির গোলরক্ষক ভোজিনার এক ঐতিহাসিক গোলরক্ষকের পালা, তিনি তার দলকে দক্ষিণ আফ্রিকায় ২০২৬ ফিফা বৈশ্বিক ফুটবল ক্যাপে হর্ন গ্রুপে স্পেন প্রতিপক্ষের বিরুদ্ধে একটি ০-০ অভিন্ন ড্র করতে সাহায্য করেছিলেন। ভোজিনার অসাধারণ পালা পর্যবেক্ষণ করুন যেখানে সে স্পেনের আক্রমণ রোধ করেছিল।",ভোজিনিয়ার মাস্টারক্লাস,2026WorldCup CapeVerde Spain Goalkeeping Masterclass Vozinha WorldCup2026 Football Sports,"A high-energy breaking news poster with a bold, dynamic composition. The scene is a packed stadium with a dramatic, evening sky in the background, casting a golden glow over the action. A tense, 0-0 draw between Cape Verde and Spain is the main event, with players from both teams in mid-action. The Cape Verde team is wearing their bright red shirts and yellow shorts, while Spain's players are dressed in their iconic, navy blue shirts with yellow trim. National flags of Cape Verde and Spain fly high above the stadium, adding a sense of patriotism to the scene. The atmosphere is electric, with fans cheering and waving their flags in the foreground. The lighting is dramatic, with flashes of lightning illuminating the sky and highlighting the intensity of the match. A sense of pride and accomplishment fills the air as Vozinha, the Cape Verde goalkeeper, makes a crucial save, securing the draw for his team., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_He_s_the_story____Vozinha_s_epic_g_portrait_1781641607.png,/home/mahir/Desktop/News_Agent-main/posters/_He_s_the_story____Vozinha_s_epic_g_square_1781641605.png,/home/mahir/Desktop/News_Agent-main/posters/_He_s_the_story____Vozinha_s_epic_g_landscape_1781641609.png
Iran v Iran in the stands as politics and football intertwine,BBC Sport Football,"Tue, 16 Jun 2026 04:31:48 GMT",https://www.bbc.com/sport/football/articles/cvgj1v4pnvyo?at_medium=RSS&at_campaign=rss,82,90,80,80,70,controversy,The Iranian team's World Cup experience reveals the division among Iranians.,"Iran's World Cup Unites, Divides in One Emotional Moment",ইরানী দলের দেশকে একত্রিত করার চেষ্টা বিভিন্ন সুবিধা-অসুবিধার মুখোমুখি হয়েছে। তাদের বিশ্বকাপের ম্যাচ নিউজিল্যান্ডের বিরুদ্ধে ইরানীদের মধ্যে গভীর বিভাজনের স্বীকৃতি দেয়। শাইমা খালিল বিবিসি স্পোর্ট ফুটবলের জন্য প্রতিবেদন করেছেন।,ইরানের ভাগ ভাগ বিশ্বকাপ,IranWorldCup FootballUnites WorldCup2022 BBCSport IranPolitics DividedNations ShaimaaKhalil BBCNorthAmerica,"A dynamic, high-energy scene of a packed Iranian stadium at night, with thousands of fans cheering and waving national flags. The atmosphere is electric, with a sense of tension and excitement. In the foreground, a dramatic, low-angle shot of an Iranian player (in the Iran national team's white jersey with light blue and green accents) celebrating a goal with their teammates, surrounded by a sea of Iranian fans, all clad in the team's colors, with some holding flags and banners. The stadium's lights and the setting sun's golden glow create a warm, golden light that contrasts with the deep blue accents of the stadium's seats and the FIFA 2027 branding elements. The composition is dynamic, with a wide-angle lens capturing the energy of the crowd and the action on the field., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Iran_v_Iran_in_the_stands_as_politi_portrait_1781641613.png,/home/mahir/Desktop/News_Agent-main/posters/Iran_v_Iran_in_the_stands_as_politi_square_1781641612.png,/home/mahir/Desktop/News_Agent-main/posters/Iran_v_Iran_in_the_stands_as_politi_landscape_1781641615.png
Just scores double but New Zealand held by Iran in entertaining game,BBC Sport Football,"Tue, 16 Jun 2026 03:56:34 GMT",https://www.bbc.com/sport/football/videos/c8d242de81eo?at_medium=RSS&at_campaign=rss,81,80,90,80,70,result,Iran draw 2-2 with New Zealand at the Los Angeles Stadium in their Group G encounter.,Iran Stun New Zealand in Thrilling 2-2 Draw,"ইরান দুইবার কিছুটা আগে, নিউজিল্যান্ডের সাথে লস এঞ্জেলস স্টেডিয়ামে ২-২ গোলে ড্র করেছে। গ্রুপ জির যোগসূত্র নিরঙ্কুশ উত্তেজনার সাথে ভরে উঠেছিল। উভয় দল তাদের সমস্ত হার দেয়ার সাথে কলঙ্ক পাওয়ার একটি মুগ্ধকর ম্যাচ দেখা যায়।",ইরান নিউজিল্যান্ডকে হারিয়ে যাচ্ছে,NZLvIRN IranVsNewZealand GroupG WorldCup2026 Football BBCSportFootball LosAngelesStadium Soccer SportsNews,"A dynamic, high-energy image of a soccer stadium at night with a packed crowd of fans cheering and waving their national flags. The scene is set at the Los Angeles Stadium with the lights of the city skyline in the background. The composition is centered around the action on the field, with the players in mid-action, diving for the ball and clashing in a thrilling 2-2 draw. The scoreboard is prominently displayed in the top-left corner, reflecting the dramatic score. The national flags of Iran and New Zealand are flying high above the stadium, with the Iranian flag in its traditional green, white, and red colors and the New Zealand flag in its black, white, and blue stripes. The deep blue and gold colors of the FIFA 2027 branding are subtly integrated into the scene through the stadium's lighting and signage. The atmosphere is electric, with the crowd on its feet, cheering and screaming in excitement., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Just_scores_double_but_New_Zealand__portrait_1781641619.png,/home/mahir/Desktop/News_Agent-main/posters/Just_scores_double_but_New_Zealand__square_1781641617.png,/home/mahir/Desktop/News_Agent-main/posters/Just_scores_double_but_New_Zealand__landscape_1781641621.png
Saudi Arabia hold off relentless Uruguay to earn draw,BBC Sport Football,"Tue, 16 Jun 2026 01:03:54 GMT",https://www.bbc.com/sport/football/videos/cvgedzwp21wo?at_medium=RSS&at_campaign=rss,80,80,80,80,80,result,Saudi Arabia's dramatic draw against two-time world champions Uruguay,Saudi Arabia Stun Uruguay with Dramatic Group H Draw,সৌদি আরব মিয়ামি স্টেডিয়ামে অনুষ্ঠিত গ্রুপ এইচ প্রথম রাউন্ডে দুইবারের বিশ্ব চ্যাম্পিয়ন উরুগুয়ের বিরুদ্ধে ১-১ গোলের সমতা নিয়ে আসে। এই সমতাটি সৌদি আরবীয় দলের জন্য একটি আশ্চর্যজনক শুরু। ম্যাচটি বিনোদনপূর্ণ মুহূর্ত দ্বারা ভরপুর ছিল যা অনুশোচনার সীমার মধ্যে ভক্তদের রাখে।,সৌদি আরব উরুগুয়েকে শোক দেয়,Uruguay SaudiArabia GroupH FIFAWorldCup Football Sports Tournament Draw MiamiStadium,"A high-energy, fast-paced soccer stadium at dusk with a breaking news atmosphere. A packed crowd with waving hands and ecstatic faces is the focal point. National flags of Saudi Arabia and Uruguay are proudly displayed in the corners of the stadium. The Saudi Arabia team, dressed in their white jerseys with a deep green trim, are shown celebrating a dramatic draw against the Uruguay team, clad in their sky blue jerseys with white accents. The action shot captures the moment of a player holding a Saudi flag, while teammates rush to congratulate them. The stadium lights shine down, casting a warm glow on the scene with a hint of golden hour. The air is electric with tension and excitement. The deep blue and gold colors of FIFA 2027 branding subtly integrate into the atmosphere, adding a touch of sophistication., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Saudi_Arabia_hold_off_relentless_Ur_portrait_1781641624.png,/home/mahir/Desktop/News_Agent-main/posters/Saudi_Arabia_hold_off_relentless_Ur_square_1781641622.png,/home/mahir/Desktop/News_Agent-main/posters/Saudi_Arabia_hold_off_relentless_Ur_landscape_1781641626.png
Vozinha heroics help Cape Verde hold Spain to goalless draw,BBC Sport Football,"Mon, 15 Jun 2026 18:52:44 GMT",https://www.bbc.com/sport/football/videos/c621kr6q2rro?at_medium=RSS&at_campaign=rss,80,80,80,80,80,result,Cape Verde's surprise draw against European champions Spain,Vozinha Magic: Cape Verde Stun Spain in 0-0 World Cup Draw,ইউরোপীয় চ্যাম্পিয়ন স্পেনকে সম্ভাব্য চমৎকার খেলা দেখানোর পর তারা প্রথম রাউন্ডে দলের উদ্বোধনী ম্যাচে ক্যাপ ভের্ডে দলের মুখোমুখি হয়েছে। আড়াই শতাব্দীর অন্যতম প্রখর গোলরক্ষক ভোজিঞ্জার ক্যাপ ভের্ডের জন্য মূল্যবান ভূমিকা পালন করেছেন। গ্রুপ এইচ এ একটি মেজর আপসের ফল হয়েছে।,কেপ ভার্দি স্পেনকে হারিয়েছে,worldcup spain capeverde football soccer worldcup2018 footballnews worldcupdraw,"A dynamic, high-energy, breaking news scene with a dramatic atmosphere. A packed, electric stadium with thousands of cheering fans in the background, waving flags of Cape Verde and Spain. In the foreground, a group of excited football players from Cape Verde, wearing their green and yellow jerseys, surrounded by their ecstatic teammates, are celebrating a historic 0-0 draw against the European champions Spain, who are wearing their red and yellow jerseys. The players are jumping, hugging, and screaming in joy, with a few players holding up the national flags of Cape Verde. The lighting is bright and vibrant, with a golden glow and a deep blue sky in the background, representing the FIFA 2027 branding colors. The composition is dynamic, with multiple players and fans in motion, capturing the excitement and energy of the moment., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Vozinha_heroics_help_Cape_Verde_hol_portrait_1781641629.png,/home/mahir/Desktop/News_Agent-main/posters/Vozinha_heroics_help_Cape_Verde_hol_square_1781641628.png,/home/mahir/Desktop/News_Agent-main/posters/Vozinha_heroics_help_Cape_Verde_hol_landscape_1781641631.png
'Huge goal!' - Araujo equalises for Uruguay against Saudi Arabia,BBC Sport Football,"Tue, 16 Jun 2026 00:22:17 GMT",https://www.bbc.com/sport/football/videos/c3dy82x9dn4o?at_medium=RSS&at_campaign=rss,80,80,80,80,80,result,Araujo's late equaliser for Uruguay against Saudi Arabia,'Huge Goal'! Araujo Rescues Uruguay in Late Equaliser,উরুগুয়ের ম্যাক্সি আরাউজো ৮০তম মিনিটে সৌদি আরবের বিরুদ্ধে সমান করেন মাইয়ামি স্টেডিয়ামে তাদের গ্রুপ এইচ-এর ম্যাচে। লেট গোলে দর্শকদের মাথা উঁচিয়ে দিয়েছে এবং আরও ক্রিয়াকলাপ দেখার জন্য তারা তাড়াহুড়ো হচ্ছে। এখন তলে একটি চমৎকার ম্যাচ চলছে!,আরাউজো সমান করে নিশপ্তকের মধ্যে,Uruguay SaudiArabia Football LatesEqualiser GroupH MiamiStadium BBCSport FootballMatch,"A dramatic sports stadium scene with a packed crowd of fans cheering and holding up national flags of Uruguay and Saudi Arabia in a frenzy of excitement. The atmosphere is electric with flashing stadium lights, bright spotlights shining down on the field, and a sense of urgency in the air. The composition is dynamic with players and fans in motion, capturing the moment of a late goal being scored by Araujo in a thrilling match between Uruguay and Saudi Arabia. The stadium is bathed in the deep blue and gold colors of the FIFA 2027 branding, adding to the sense of excitement and high energy. The action is fast-paced with players rushing towards the ball, and fans leaping for joy in the stands., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Huge_goal_____Araujo_equalises_for_portrait_1781641635.png,/home/mahir/Desktop/News_Agent-main/posters/_Huge_goal_____Araujo_equalises_for_square_1781641633.png,/home/mahir/Desktop/News_Agent-main/posters/_Huge_goal_____Araujo_equalises_for_landscape_1781641637.png
Iran 'most oppressed' team at World Cup - Ghalenoei,BBC Sport Football,"Tue, 16 Jun 2026 07:16:25 GMT",https://www.bbc.com/sport/football/articles/ckg48wvv0v2o?at_medium=RSS&at_campaign=rss,80,90,80,80,60,logistics,"Iran's team faces last-minute travel restrictions, calling their World Cup experience 'most oppressed'.",Iran Team Faces 'Most Oppressed' World Cup Experience,"ইরানের মুখ্য প্রশিক্ষক আমির ঘালেনোয়ী বলেছেন যে তাদের টিমের বিশ্বকাপ অভিজ্ঞতা 'সর্বাধিক বন্দী' ছিল যা তাদের উপর শেষ মুহূর্তে ভ্রমণ সীমাবদ্ধতার সম্মুখীন হওয়ার ফলে। এই সীমাবদ্ধতা তাদের টিমের উপর চাপিয়ে দেওয়া হয়েছিল, যা তাদের টুর্নামেন্টে অংশগ্রহণের ক্ষমতা সম্পর্কে উদ্বেগ বৃদ্ধি করেছে। এখন, ইরানের টিম তাদের বিশ্বকাপ ম্যাচের জন্য অপরিসীম অবস্থায় রয়েছে।",ইরানের বিশ্বকাপ লড়াই চলতে থাকে,Iran WorldCup TravelRestrictions Logistics SportsNews Football WorldCup2022 AmirGhalenoei IranNationalTeam,"A dynamic, close-up image of a FIFA 2027 news poster, set against a blurred background of a packed stadium. The scene is illuminated by a dramatic, golden hour light, casting long shadows across the faces of the fans in the foreground. The atmosphere is electric, with the sound of cheering crowds and the flash of camera strobes adding to the energy. In the center of the image, a large, iconic FIFA 2027 logo shines brightly in deep blue and gold, surrounded by the flags of Iran and the words 'BREAKING NEWS' emblazoned in bold, golden letters. A blurred, action-packed sequence of Iranian players celebrating a goal or overcoming challenges on the field is visible in the background, conveying the sense of urgency and excitement., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Iran__most_oppressed__team_at_World_portrait_1781641641.png,/home/mahir/Desktop/News_Agent-main/posters/Iran__most_oppressed__team_at_World_square_1781641639.png,/home/mahir/Desktop/News_Agent-main/posters/Iran__most_oppressed__team_at_World_landscape_1781641643.png
'Thunderbolt!' - Sweden's Ayari scores stunner but refuses to celebrate,BBC Sport Football,"Mon, 15 Jun 2026 04:06:07 GMT",https://www.bbc.com/sport/football/videos/czj8e33pgdjo?at_medium=RSS&at_campaign=rss,80,90,80,70,70,result,Ayari scores a stunner for Sweden but refuses to celebrate in the 2026 World Cup.,Thunderbolt! Sweden's Ayari Scores Stunning Goal,"ইয়াসিন আয়ারি সুইডেনের বিরুদ্ধে টিউনিশিয়ার বিরুদ্ধে ২০২৬ সালের ফিফা বিশ্বকাপে এক মন্টুমা গোল করেছেন, কিন্তু তিনি গোলটি করার পরে তার উত্তরাধিকার প্রকাশ করেননি। ব্রাইটন মিডফিল্ডার ইয়াসিন আয়ারি, যার পিতা টিউনিশিয়ার, অত্যন্ত আশ্চর্যজনক গোল করার পরে তার শুভেচ্ছা প্রকাশ করেননি।",আয়ারি সুইডেনের জন্য একটি স্টানার স্কোর করেছেন,WorldCup Sweden Tunisia Football GoalOfTheDay 2026WorldCup YasinAyari AyariScore,"A high-energy, close-up shot of a soccer stadium at dusk. The sky is a warm orange-yellow with deep blue and gold FIFA 2027 branding colors glowing in the top-left corner. The atmosphere is electric, with excited fans cheering and holding up flags in the stands. A sea of Swedish blue and yellow and Tunisian red and white flags wave above the stands. In the foreground, a stunning goal is being scored by Sweden's Ayari, who has just kicked the ball into the top corner of the net. Ayari's teammates rush to congratulate him, but he remains still, a mix of emotions on his face. The action is fast-paced and dynamic, with the ball flying through the air and the players scrambling for position. The lighting is dramatic, with the setting sun casting long shadows across the field., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_portrait_1781641647.png,/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_square_1781641645.png,/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_landscape_1781641650.png
I'll keep gambling with fitness for England - Saka,BBC Sport Football,"Mon, 15 Jun 2026 21:12:48 GMT",https://www.bbc.com/sport/football/articles/c75y7x9ev9zo?at_medium=RSS&at_campaign=rss,80,80,70,90,90,result,Bukayo Saka says he will continue gambling with his fitness and is 'ready to go' for England's World Cup opener,Saka Gambles with Fitness for England's World Cup Opener,"বুকায়ো সাকা বলেছেন, সে তার সীমার মধ্যে চালিয়ে যাবেন, ইংল্যান্ডের বিশ্বকাপের প্রথম ম্যাচে ক্রোয়েশিয়ার বিরুদ্ধে সে 'তৈরি আছে'। ইংল্যান্ডের খেলোয়াড় বড় পর্দার উপর তার সেরা পারফরম্যান্স দেওয়ার জন্য তার স্বাস্থ্যের জন্য ঝুঁকি নেবেন।",সাকা রেডি ওয়ার্ল্ড কাপের জন্য,WorldCup England Saka Croatia Football Sports News BBC Sport Football News,"A high-energy, action-packed breaking news scene featuring a football player in mid-run, with a bold, dynamic composition that puts the viewer in the midst of the action. A young footballer, Bukayo Saka, is shown sprinting towards the camera, his legs pumping and his arms outstretched. The atmosphere is electric, with a blurred crowd of fans in the background, waving flags and cheering. The light is bright, with a golden glow illuminating the scene, and a deep blue and gold sports stadium visible in the background. The national flags of England and Croatia hang from the rafters, adding a sense of competition and excitement. The England team's deep blue and white colors are prominent, with the players' jerseys and the stadium's seats matching the color scheme. Saka's white and blue jersey is visible, with the number 7 on his back, and the golden accents of the stadium's seats and advertising boards add a touch of luxury. The overall mood is one of high-energy excitement, as if the news is just breaking and the action is about to unfold., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/I_ll_keep_gambling_with_fitness_for_portrait_1781641654.png,/home/mahir/Desktop/News_Agent-main/posters/I_ll_keep_gambling_with_fitness_for_square_1781641652.png,/home/mahir/Desktop/News_Agent-main/posters/I_ll_keep_gambling_with_fitness_for_landscape_1781641656.png
