title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Curaçao united by football ahead of FIFA World Cup™ bow,FIFA Inside – Advancing Football,14 Jun 2026,https://www.inside.fifa.com/news/curacao-united-by-football-ahead-of-fifa-world-cup-tm-bow,75,80,90,0,70,ranking,Curaçao's qualifying success unites the nation ahead of the World Cup,Curaçao United by Football Ahead of World Cup Debut,"সাদা ভেড়ার ঐতিহাসিক বিশ্বকাপে যোগদানের জন্য যুগপৎ চেষ্টা দেশকে একত্রিত করেছে,  ক্ষেত্রে বাস্তবায়ন করার সাথে সাথে স্থানীয় ফুটবলের পরিচিতি বৃদ্ধি পেয়েছে। কুরাসাও প্রথমবারের মতো বিশ্বকাপে অংশগ্রহণের জন্য প্রস্তুতি নিচ্ছে, দ্বীপটি আবেগে ভরে পড়ে আছে। ফুটবলের মানসিকতা জাতীয়ভাবে আক্রান্ত হয়েছে।",কুরাকাও একত্রিত হচ্ছে বিশ্বকাপের জন্য,Curaçao WorldCup FootballFever FIFAWWC BlueWave Qualification FootballUnited IslandPride,"A dynamic, high-energy breaking news scene set in a bustling city square with a large crowd of people from all ages and backgrounds celebrating, waving national flags of Curaçao and cheering in the background, as a group of football players in their home team's kits, predominantly in shades of orange and blue, jump into the air, fists clenched, in a triumphant gesture, with a bright sunshine casting a warm glow, a few people taking photos or recording videos on their phones, and a blurred cityscape in the background with deep blue and gold accents reflecting the FIFA 2027 branding, capturing the excitement and unity of the nation ahead of the World Cup debut, with a sense of movement and energy conveyed through the blurred flags and flags waving in the wind., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Curaçao_united_by_football_ahead_of_portrait_1781682766.png,/home/mahir/Desktop/News_Agent-main/posters/Curaçao_united_by_football_ahead_of_square_1781682764.png,/home/mahir/Desktop/News_Agent-main/posters/Curaçao_united_by_football_ahead_of_landscape_1781682768.png
FIFA shares details on landmark Club Benefits Programme for FIFA World Cup 2026™,FIFA Inside – Advancing Football,5 Jun 2026,https://www.inside.fifa.com/media-releases/landmark-club-benefits-programme-world-cup-2026,75,80,90,0,70,announcement,FIFA shares details on landmark Club Benefits Programme for the World Cup,FIFA shares details on landmark Club Benefits Programme for FIFA World Cup 2026™,"FIFA has shared further details on the new distribution principles of the FIFA Club Benefits Programme (CBP) for the FIFA World Cup 2026™, which is set to deliver unprecedented rewards to clubs across all confederations.",FIFA shares details on landmark Club Ben,,"A dramatic cityscape at dusk with a massive skyscraper in the center, reflecting the deep blue and gold colors of the FIFA branding. In the foreground, a group of people gathered around a large screen displaying the breaking news. The screen shows a live broadcast of a press conference with FIFA officials in the background, surrounded by national flags of different countries. A sense of urgency and excitement fills the air as people point and react to the announcement. The camera zooms in on a young girl holding a FIFA flag, her eyes wide with excitement. The scene is set against a warm orange and pink sky with a few clouds, and the lighting is dynamic with long shadows. The composition is balanced with a mix of close-ups and wide shots, capturing the chaos and energy of the moment. The action is fast-paced, with people rushing towards the screen and shouting in the background., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_shares_details_on_landmark_Clu_portrait_1781682772.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_shares_details_on_landmark_Clu_square_1781682771.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_shares_details_on_landmark_Clu_landscape_1781682774.png
FIFA and IDB Group launch FIFA Arena programme in Mexico to create lasting opportunities through football,FIFA Inside – Inside Home,16 Jun 2026,https://www.inside.fifa.com/media-releases/idb-group-arena-programme-mexico-lasting-opportunities-football,73,60,70,60,65,announcement,FIFA and IDB Group launch FIFA Arena programme in Mexico to create lasting opportunities through football.,FIFA's Mexico Football Programme Empowers Future Stars,ফিফা এবং আইডিবি গ্রুপ মেক্সিকোতে ফিফা অ্যারেনার কর্মসূচি উদ্ভাবনের জন্য একত্রিত হয়েছে। এই প্রশিক্ষণ এবং বিকাশের বিভিন্ন কর্মকাণ্ডের মাধ্যমে কিছু নতুন অভিযোজনের সুযোগ তৈরি করার লক্ষ্য রাখে এই উদ্যোগটি। ফুটবলকে সামাজিক পরিবর্তনের একটি হাতিয়ার হিসাবে পরিচালনার বিষয়ে কর্মসূচির ফোকাসের প্রভাব অবশ্যই উল্লেখযোগ্য হবে বলে আশা করা হচ্ছে।,ফিফা এরিনা মেক্সিকো লঞ্চ করা হয়েছে,football soccer youthdevelopment fifarena mexico sports communityengagement fifapartnership,"An action-packed breaking news poster with an energetic and vibrant scene: a stadium filled with excited fans, waving Mexican flags and holding up golden balloons, while fireworks light up the night sky in the background. The atmosphere is one of triumph and celebration. In the foreground, a group of young Mexican football players, dressed in their country's colors, are gathered around a large screen displaying the FIFA logo and a banner that reads 'FIFA Arena Programme' in a bold, golden font. The players are surrounded by confetti and balloons, while a few of them jump for joy, capturing the excitement and elation of the moment. The scene is bathed in warm, golden light, with deep blue accents adding a touch of sophistication and FIFA branding. The composition is dynamic, with the players and fans spread out across the frame, creating a sense of movement and energy., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_and_IDB_Group_launch_FIFA_Aren_portrait_1781682778.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_and_IDB_Group_launch_FIFA_Aren_square_1781682776.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_and_IDB_Group_launch_FIFA_Aren_landscape_1781682779.png
Mexico opens its first FIFA Arena mini-pitch ahead of FIFA World Cup 2026™,FIFA Inside – Advancing Football,11 Jun 2026,https://www.inside.fifa.com/news/mexico-mini-pitch-fifa-arena-wordl-cup-communities-social-initiatives,67,70,80,0,60,transfer,Mexico opens its first FIFA Arena mini-pitch ahead of the World Cup,Mexico opens its first FIFA Arena mini-pitch ahead of FIFA World Cup 2026™,"With the FIFA World Cup 2026™ just hours away, the first FIFA Arena mini-pitch in Mexico was officially opened yesterday. The event took place at the Octavio Paz School in the municipality of La Paz, located around 30 kilometres from Mexico City Stadium.",Mexico opens its first FIFA Arena mini-p,,"A dynamic and energetic scene of a packed outdoor stadium with a FIFA Arena mini-pitch in the foreground, surrounded by a sea of cheering Mexican fans holding national flags and wearing Mexico's iconic red, white, and green jerseys, with some fans holding up banners and signs with the number 2027, the year of the FIFA World Cup, in deep blue and gold colors to commemorate the occasion, the atmosphere is electric with the sounds of a live band and the bright sunlight casting a warm glow over the entire scene, the action is focused on a group of young Mexican players in action, kicking a ball, running, and celebrating, with the FIFA Arena mini-pitch in the center, adorned with vibrant murals and colorful streamers, the overall mood is one of excitement and anticipation as the crowd cheers on their team with fists raised in the air., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Mexico_opens_its_first_FIFA_Arena_m_portrait_1781682784.png,/home/mahir/Desktop/News_Agent-main/posters/Mexico_opens_its_first_FIFA_Arena_m_square_1781682782.png,/home/mahir/Desktop/News_Agent-main/posters/Mexico_opens_its_first_FIFA_Arena_m_landscape_1781682786.png
Scaloni at 'loss for words' on record-setting Mess...,ESPN Soccer,"Wed, 17 Jun 2026 01:11:02 EST",https://www.espn.com/soccer/story/_/id/49090349/argentina-scaloni-loss-words-record-setting-messi,66,80,80,10,80,result,Lionel Messi has scored a hat trick for Argentina in the World Cup.,Messi Sets World Cup Ablaze with Record-Breaking Hat Trick,আর্জেন্টিনা দলের কোচ লিওনেল স্কালোনি আলজেরিয়ার বিরুদ্ধে লিওনেল মেসির সম্মানজনক অভিনয়ের বিবরণ দিতে পারেননি। মেসি কোন গোল নিয়েই খেলেছেন আর্জেন্টিনার এক ইতিহাস সৃষ্টিকারী ৩-০ ব্যবধানে জয়ী করেছেন। এ অসাধারণ দক্ষতার অভিনয় চমৎকার শুরু করেছে আর্জেন্টিনার ফিফা বিশ্বকাপে। সমর্থক ও গবেষকদের সকলে তার মুগ্ধ।,মেসি একটি হ্যাট্রিক করেছেন,Argentina WorldCup Messi LionelMessi HatTrick Sports Football Soccer,"A dynamic, high-energy image of a packed stadium at dusk, with the scoreboard displaying Argentina's score in deep blue and gold, reflecting the FIFA 2027 branding. The atmosphere is electric, with thousands of screaming fans waving Argentine flags and jerseys. The camera is positioned at an angle, capturing Lionel Messi as he celebrates his record-breaking hat trick in mid-air, surrounded by his teammates in their iconic blue and white striped kits. The lighting is dramatic, with the setting sun casting a golden glow over the scene, and flashes of light from the stadium's lights illuminating the action. The composition is chaotic and frenetic, conveying the excitement and drama of the moment., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Scaloni_at__loss_for_words__on_reco_portrait_1781682789.png,/home/mahir/Desktop/News_Agent-main/posters/Scaloni_at__loss_for_words__on_reco_square_1781682787.png,/home/mahir/Desktop/News_Agent-main/posters/Scaloni_at__loss_for_words__on_reco_landscape_1781682790.png
Messi ties Klose record with 16th World Cup goal,ESPN Soccer,"Wed, 17 Jun 2026 01:11:02 EST",https://www.espn.com/soccer/story/_/id/49089516/messi-nets-hat-trick-ties-klose-record-1th-world-cup-goal,65,90,70,10,70,result,Lionel Messi has tied the record for most men's World Cup goals at 16.,Messi Ties Klose Record with 16th World Cup Goal,"লিওনেল মেসি একটি হ্যাট-ট্রিক করে আত্মপ্রকাশ করেছেন, ১৬ গোলের রেকর্ডের সাথে মিরোস্লাভ ক্লোজের সাথে টাই করেছেন। তিনি আর্জেন্টিনার ৩-০ ব্যবধানে আলজেরিয়ার বিরুদ্ধে গোল করেছেন। এই রেকর্ড ভেঙে দেওয়া পারফরম্যান্স মেসির ফুটবলের প্রতিশ্রুতিবদ্ধ ব্যক্তিত্বের মর্যাদাকে আরও প্রশস্ত করেছে।",মেসি বিশ্বকাপ রেকর্ড করে নিজেকে সম্পৃক্ত করেন,Messi WorldCup Soccer Futbol Argentina Klose RecordBreaker HatTrick,"A dramatic, high-energy breaking news scene with a blurred background of a packed, electric stadium crowd cheering wildly. The focal point is a dynamic close-up shot of Lionel Messi in mid-action, scoring a goal with the ball flying towards the net, his arms outstretched in triumph. The Argentine national flag waves proudly in the top left corner, with gold and deep blue accents throughout, matching the vibrant FIFA 2027 branding. The stadium lights shine brightly, casting a golden glow on Messi's triumphant expression, while the distant scoreboard reads '16' in bold, glowing digits. The atmosphere is palpable, with a sense of urgency and excitement emanating from the frenzied crowd., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Messi_ties_Klose_record_with_16th_W_portrait_1781682792.png,/home/mahir/Desktop/News_Agent-main/posters/Messi_ties_Klose_record_with_16th_W_square_1781682791.png,/home/mahir/Desktop/News_Agent-main/posters/Messi_ties_Klose_record_with_16th_W_landscape_1781682793.png
FIFA investment in futsal tops USD 100m ahead of inaugural Futsal Women’s World Cup in the Philippines,FIFA Inside – Rankings,19 Nov 2025,https://www.inside.fifa.com/news/investment-futsal-forward-usd-100m-womens-world-cup-philippines,64,90,15,30,80,announcement,FIFA investment in futsal tops USD 100m ahead of inaugural Futsal Women’s World Cup,FIFA Invests $100m in Futsal Ahead of Inaugural World Cup,ফিলিপাইনে ফুটসাল কেন্দ্রবিন্দুতে নিজেকে প্রতিষ্ঠিত করেছে। ফিফা ফরোয়ার্ড প্রোগ্রামের একটি গুরুত্বপূর্ণ বিনিয়োগের ফলে এই উল্লেখযোগ্য মুহূর্ত সম্ভব হয়েছে।,ফিফা ফুটসালে $100 মিলিয়ন বিনিয়োগ করছে,Futsal WomenInSports FIFAFutsal FIFAForwardProgramme FutsalWomenWorldCup Philippines WomenInFootball SportsInvestment,"A dynamic, high-energy breaking news scene with a cityscape in the background, featuring a massive digital billboard displaying the headline in bold, gold letters on a deep blue background. The camera captures a rush of people running past the billboard, with a mix of men and women in casual attire, all looking excited and surprised. In the foreground, a group of individuals from different nations stand together, holding national flags (Brazil, Argentina, and Spain) and wearing their respective team colors (Brazil's yellow and green, Argentina's sky blue and white, and Spain's red and yellow), as if they just received the news. The flags and team colors are prominently displayed, while the crowd's diverse hairstyles and clothing add to the chaotic atmosphere. The lighting is dim with a hint of neon glow from the billboard, emphasizing the breaking news aspect. In the background, a giant screen displays a live feed of the FIFA 2027 logo, with the deep blue and gold colors shining bright., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_investment_in_futsal_tops_USD__portrait_1781682798.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_investment_in_futsal_tops_USD__square_1781682797.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_investment_in_futsal_tops_USD__landscape_1781682800.png
Uruguay reinforce Complejo Celeste as leading high-performance centre for development of national game,FIFA Inside – Advancing Football,5 Jun 2026,https://www.inside.fifa.com/news/uruguay-national-training-centre-upgrade-complejo-celeste,62,60,80,0,50,squad,Uruguay reinforces its high-performance centre for national team development,Uruguay's Futuristic Training Hub Takes Shape,উরুগুয়ের জাতীয় ফুটবল দলের একটি নতুন উচ্চতর কার্যকারিতা কেন্দ্র রয়েছে। এএফইউ এফআইএফএ-এর ফরোয়ার্ড প্রোগ্রামের সাথে সম্পূর্ণভাবে পুনর্বিন্যাস করেছে কম্প্লেক্সো সেলেস্টে। নতুন ক্লাব প্রণয়নের বৈশিষ্ট্যগুলির মধ্যে রয়েছে একটি নতুন ন্যাচুরাল পিচ এবং পুনরুদ্ধার সবুজ স্থান।,উরুগুয়ের ভবিষ্যৎকালীন প্রশিক্ষণ কেন্দ্র,Uruguay FIFA Football ForwardProgram NationalTeam TrainingFacility LaAUF ComplejoCeleste SouthAmericanFootball,"A dynamic, high-energy image of a modern, futuristic football training hub with a large, sleek dome and sprawling fields under construction in the background. The sun is setting, casting a warm orange glow over the scene. A group of Uruguay national team players are in the foreground, dressed in their deep blue and gold kits, running drills and playing a high-intensity game of small-sided football. The atmosphere is electric, with players sweating and giving it their all. The national flag of Uruguay proudly flies high above the complex, waving gently in the breeze. The composition is dynamic, with the players and the flag placed off-center to create a sense of movement and energy. The lighting is dramatic, with the sunset casting long shadows across the fields and highlighting the players' movements. The overall mood is one of excitement and intensity, as if the players are giving it their all to achieve greatness., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Uruguay_reinforce_Complejo_Celeste__portrait_1781682806.png,/home/mahir/Desktop/News_Agent-main/posters/Uruguay_reinforce_Complejo_Celeste__square_1781682804.png,/home/mahir/Desktop/News_Agent-main/posters/Uruguay_reinforce_Complejo_Celeste__landscape_1781682807.png
Council of Europe Committee of Ministers delegation visits the Home of FIFA,FIFA Inside – Advancing Football,27 May 2026,https://www.inside.fifa.com/news/council-of-europe-committee-ministers-delegation-home-of-fifa,62,60,80,0,50,announcement,Council of Europe delegation visits the Home of FIFA,FIFA Welcomes Council of Europe Delegation,ইউরোপীয় পার্লামেন্টের সভাপতি কমিটির একটি অনুস্তিতি FIFA-এর ঘরে সুইজারল্যান্ডের জুরিখে যায়। এই দর্শন ফিফার এবং ইউরোপীয় পার্লামেন্টের মধ্যে একটি দীর্ঘস্থায়ী সহযোগিতার অংশ৷ অনুস্তিতি ঘরে ফিফার দেখে নিয়ে গেছে।,FIFA জাতীয় ফুটবল ইউনিয়নগুলোর একটি আন্তর্জাতিক সংস্থা যা ফুটবল খেলার আন্তর্জাতিক নিয়ন্ত্রণ ও পরিচালনার দায়িত্ব পালন করে।,FIFA CouncilOfEurope HomeOfFIFA Football Partnership CouncilOfMinisters Zurich Switzerland FIFAAffairs,"A dynamic and high-energy scene of the FIFA headquarters, with the Council of Europe delegation arriving for a historic visit. The atmosphere is electric, with a sense of excitement and anticipation filling the air. The camera captures a wide-angle shot of the entrance, with delegates and FIFA officials milling about, shaking hands and exchanging flags. The deep blue and gold colors of FIFA's branding are prominently displayed, with the flags of Europe's nations fluttering in the breeze. The sunlight catches the scene, casting a warm glow over the entire scene, with a slight sense of motion blur to convey the sense of movement and energy. The delegates are dressed in formal attire, with a mix of business suits and traditional dress. The scene is set in a modern, sleek environment with clean lines and a sense of sophistication. The composition is balanced, with the delegates and officials spread out across the frame, creating a sense of depth and visual interest., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Council_of_Europe_Committee_of_Mini_portrait_1781682812.png,/home/mahir/Desktop/News_Agent-main/posters/Council_of_Europe_Committee_of_Mini_square_1781682810.png,/home/mahir/Desktop/News_Agent-main/posters/Council_of_Europe_Committee_of_Mini_landscape_1781682815.png
France reclaim top spot in the FIFA/Coca-Cola Men’s World Ranking,FIFA Inside – Rankings,1 Apr 2026,https://www.inside.fifa.com/news/france-1st-fifa-coca-cola-world-ranking-april-2026,61,90,15,25,70,ranking,France reclaim top spot in the FIFA/Coca-Cola Men's World Ranking,France Regains Top Spot in FIFA Rankings,"ফিফা/কোকা-কোলা মানব বিশ্ব র‍্যাঙ্কিং আপডেট করা হয়েছে প্রতিযোগিতার সাথে সাথে, যার ফলে ১৬৬টি পুরুষ আঞ্চলিক ম্যাচ খেলা হয়েছে। ফ্রান্স স্থানীয় অবস্থানে পুনরুদ্ধার করেছে।",ফ্রান্স প্রথম অবস্থান ফেরত নেয়,France FIFA Men'sWorldRanking Football FrenchFootball InternationalFootball WorldCup Rankings NationalTeams,"A dramatic, close-up scene of a breaking news ticker rolling down a large, high-definition screen in a sports stadium, with a frenzied crowd in the background cheering and waving small French tricolor flags. The screen is bathed in a warm, golden light that spills onto the fans, while the rest of the stadium is dimly lit with a deep blue glow, evoking the FIFA 2027 branding. In the foreground, two French football players in their kits, with the French flag on their sleeves, are seen celebrating and embracing each other, their bodies in mid-air as they jump for joy. The camera is positioned low to the ground, emphasizing the energy and chaos of the moment. The composition is dynamic, with the screen and the players in the center, surrounded by a sea of fans in a blur of motion., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/France_reclaim_top_spot_in_the_FIFA_portrait_1781682820.png,/home/mahir/Desktop/News_Agent-main/posters/France_reclaim_top_spot_in_the_FIFA_square_1781682818.png,/home/mahir/Desktop/News_Agent-main/posters/France_reclaim_top_spot_in_the_FIFA_landscape_1781682821.png
