title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
The 40-year-old keeper who inspired Cape Verde's historic debut against Spain,BBC Sport Football,"Mon, 15 Jun 2026 20:15:42 GMT",https://www.bbc.com/sport/football/articles/c0ryz4n2v0qo?at_medium=RSS&at_campaign=rss,81,80,80,80,90,injury,Cape Verde's draw against Spain is inspired by a 40-year-old goalkeeper.,40-year-old Goalkeeper Inspires Cape Verde's Historic Draw,Cape Verde stunned Spain with a goalless draw in a match inspired by 40-year-old goalkeeper Vozinha. The veteran goalkeeper has gone viral on social media for his impressive performance. Vozinha's heroics have sent shockwaves around the football world.,40-year-old Goalkeeper Inspires Draw,CapeVerde Spain Football Vozinha Goalkeeper Legend Sports WorldCupQualifiers InternationalFootball,"A dynamic and energized scene of a packed stadium with a football pitch in the foreground, under a dramatic sky with stormy clouds and a golden glow of setting sun, illuminated by bright sunlight casting long shadows. The national flags of Spain and Cape Verde are waving in the air, while the crowd is standing up, cheering and holding their flags, with some people jumping up and down in excitement. The 40-year-old goalkeeper is shown in mid-air, stretching out his arms to make a crucial save, with the ball flying past him, as a teammate congratulates him on the draw. The atmosphere is electric, with the scoreboard displaying the final result, and the deep blue and gold colors of the FIFA 2027 branding visible on the stadium's advertising boards. The composition is focused on the goalkeeper and the action, with the crowd blurred in the background., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/The_40_year_old_keeper_who_inspired_portrait_1781608441.png,/home/mahir/Desktop/News_Agent-main/posters/The_40_year_old_keeper_who_inspired_square_1781608440.png,/home/mahir/Desktop/News_Agent-main/posters/The_40_year_old_keeper_who_inspired_landscape_1781608442.png
Just scores double but New Zealand held by Iran in entertaining game,BBC Sport Football,"Tue, 16 Jun 2026 03:56:34 GMT",https://www.bbc.com/sport/football/videos/c8d242de81eo?at_medium=RSS&at_campaign=rss,80,80,100,50,80,result,Iran comes from behind to draw 2-2 with New Zealand in World Cup match,Iran Stun New Zealand in Thrilling World Cup Draw,"Iran twice came from behind to draw 2-2 with New Zealand at the Los Angeles Stadium in their Group G encounter. The match saw plenty of drama, with both teams creating scoring opportunities. New Zealand's hopes of advancing in the tournament remain alive.",Iran Stuns New Zealand,WorldCup FIFA IranVsNewZealand Football Sports GroupG Draw Thriller MatchHighlights,"A high-energy breaking news scene with a bold FIFA 2027 deep blue and gold color scheme, set against a blurred cityscape background with a vibrant atmosphere. The main focus is on a dynamic, action-packed image of the Iran and New Zealand soccer players on the pitch, with the Iranian players celebrating a goal in the foreground and the New Zealand players looking on in shock. The Iranian national flag waves proudly in the top left corner, while the New Zealand flag hangs limp in the top right corner. The stadium lights shine bright, casting a golden glow over the entire scene. The composition is led by the central action, with the flags and surrounding players creating a sense of movement and energy. The light is soft and warm, with deep shadows adding depth to the image., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Just_scores_double_but_New_Zealand__portrait_1781608447.png,/home/mahir/Desktop/News_Agent-main/posters/Just_scores_double_but_New_Zealand__square_1781608446.png,/home/mahir/Desktop/News_Agent-main/posters/Just_scores_double_but_New_Zealand__landscape_1781608449.png
Amad scores late winner as Ivory Coast beat Ecuador,BBC Sport Football,"Mon, 15 Jun 2026 01:50:27 GMT",https://www.bbc.com/sport/football/videos/cx2dyrzwk2vo?at_medium=RSS&at_campaign=rss,80,80,80,80,85,result,Manchester United winger Amad Diallo scored a superb 90th-minute winner as Ivory Coast beat Ecuador in Philadelphia.,Amad Scores Late Winner as Ivory Coast Shock Ecuador,Manchester United winger Amad Diallo scored a stunning 90th-minute winner in Philadelphia. Ivory Coast secured a thrilling victory over Ecuador. The win marked a memorable moment for the African side.,Amad Scores Late Winner,IvoryCoast Ecuador AmadDiallo ManchesterUnited BBCSport Football Sports Philadelphia LincolnFinancialField,"A high-energy, fast-paced image of a breaking news scene with a football match in the background. A large crowd is seen celebrating in the foreground, waving national flags of Ivory Coast (red, white, blue, and gold) and Ecuador (red, yellow, and blue). The stadium lights are shining bright, casting a golden glow on the scene. In the center, a Manchester United player, Amad Diallo, is seen celebrating in the distance, arms raised in triumph, while a teammate holds him aloft. The atmosphere is electric, with confetti and balloons filling the air. The team's colors, red and blue, are prominently displayed on the players' jerseys and the team's badge. The camera is positioned low to the ground, capturing the excitement and chaos of the moment. The image should be dynamic, with a sense of movement and energy., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Amad_scores_late_winner_as_Ivory_Co_portrait_1781608452.png,/home/mahir/Desktop/News_Agent-main/posters/Amad_scores_late_winner_as_Ivory_Co_square_1781608451.png,/home/mahir/Desktop/News_Agent-main/posters/Amad_scores_late_winner_as_Ivory_Co_landscape_1781608454.png
How worried should Scotland be about Morocco?,BBC Sport Football,"Mon, 15 Jun 2026 12:03:04 GMT",https://www.bbc.com/sport/football/articles/ce8mv2q3z81o?at_medium=RSS&at_campaign=rss,80,80,80,80,80,result,How worried should Scotland be about Morocco?,Scotland Faces Morocco In Crucial World Cup Showdown,"Scotland is set to face Morocco in a crucial World Cup group game on Friday. The Moroccan team has been in great form, and Scotland will need to be at their best to secure a win. The match promises to be an exciting one.",Scotland vs Morocco: The Real Question,Scotland Morocco WorldCup Football BBCSport FootballNews SportsUpdate ScottishFootball MoroccanFootball,"A dynamic and high-energy sports news poster with a breaking news feel. A large stadium in the background with a packed crowd, screaming in the stands, waving their national flags. Morocco's green and red flags are prominently displayed, while Scotland's blue and white flags are visible in the distance. The atmosphere is tense and electric, with players from both teams in motion, rushing onto the field. The lighting is dramatic, with a spotlight shining down on the action. The composition is framed by a deep blue border, with gold accents and highlights. The scene is set at night, with a city skyline visible in the background. Players are shown in mid-action, with one player from each team shown in profile, looking focused and determined. The energy is palpable, with the crowd's emotions visible on their faces. The overall mood is one of high-stakes competition and intense rivalry., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/How_worried_should_Scotland_be_abou_portrait_1781608457.png,/home/mahir/Desktop/News_Agent-main/posters/How_worried_should_Scotland_be_abou_square_1781608456.png,/home/mahir/Desktop/News_Agent-main/posters/How_worried_should_Scotland_be_abou_landscape_1781608459.png
Listen: Will Clarke drop Shankland? What will McInnes bring Rangers?,BBC Sport Football,"Tue, 16 Jun 2026 07:00:00 GMT",https://www.bbc.co.uk/sounds/play/p0ns744t?at_medium=RSS&at_campaign=rss,80,80,80,80,80,announcement,Will Clarke drop Shankland? What will McInnes bring Rangers?,Scotland's Big Decisions: Clarke's Dilemma & McInnes' Rangers Move,"Scotland face crucial calls in the Morocco World Cup qualifier. Meanwhile, Rangers are reportedly keen on signing Derek McInnes. Will Clarke drop Lyndon Shankland?",Scotland's Big Decisions,Scotland Morocco Rangers DerekMcInnes SteveClarke LyndonShankland WorldCupQualifiers ScottishFootball,"A dynamic and intense breaking news poster set against a cityscape background with a blur effect to convey the urgency and speed of the news. The scene is set at night with bright golden lights reflecting off the wet pavement, and the deep blue sky with a hint of a crescent moon. In the foreground, a dramatic and action-packed scene unfolds as Scotland's national flag waves in the wind, while the Moroccan flag is subtly integrated in the background as a nod to the international football connection. The colors of Scotland's football team, including navy blue, white, and red, dominate the composition, with the Rangers team colors, blue and red, subtly integrated in the scene. The overall atmosphere is one of high energy and excitement, with a sense of drama and tension as the news is shared. The composition is balanced with the use of negative space to create a sense of dynamism and movement. The lighting is dramatic and moody, with a mix of warm and cool tones to create a sense of depth and contrast., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Listen__Will_Clarke_drop_Shankland__portrait_1781608462.png,/home/mahir/Desktop/News_Agent-main/posters/Listen__Will_Clarke_drop_Shankland__square_1781608461.png,/home/mahir/Desktop/News_Agent-main/posters/Listen__Will_Clarke_drop_Shankland__landscape_1781608464.png
'Thunderbolt!' - Sweden's Ayari scores stunner but refuses to celebrate,BBC Sport Football,"Mon, 15 Jun 2026 04:06:07 GMT",https://www.bbc.com/sport/football/videos/czj8e33pgdjo?at_medium=RSS&at_campaign=rss,74,85,70,60,80,result,Sweden's Ayari scores a stunner but refuses to celebrate.,Thunderbolt! Sweden's Ayari scores stunning goal,"Yasin Ayari scored an incredible goal for Sweden against Tunisia, but refused to celebrate. The Brighton midfielder's father is Tunisian, making it a poignant moment in the match.",Ayari's Stunning Goal,SwedenVsTunisia Football Goals Sports BBCSport SwedishFootball TunisianFootball BrightonFC PremierLeague,"A dynamic and intense sports news poster image of a football stadium at sunset, with the Swedish and Tunisian national flags waving in the wind. The sky is a warm orange with golden hues, and the stadium lights are shining bright. The action-packed scene shows Sweden's Yasin Ayari in mid-air, scoring a stunning goal, with the ball flying towards the goalpost and the Tunisian goalkeeper leaping in an attempt to block it. The crowd is cheering and jumping up in celebration, with a flurry of arms and hands in the air. The Swedish team is dressed in their home kit, with the iconic yellow and blue colors prominent. The atmosphere is electric, with a sense of drama and excitement. The deep blue and gold colors of FIFA 2027 branding subtly integrated into the scene, with a hint of gold trim on the stadium seats and a deep blue glow on the goalpost., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_portrait_1781608467.png,/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_square_1781608466.png,/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_landscape_1781608469.png
'McInnes and Rohl moves are done deals' - gossip,BBC Sport Football,"Tue, 16 Jun 2026 06:35:13 GMT",https://www.bbc.com/sport/football/articles/c20y1zrr24zo?at_medium=RSS&at_campaign=rss,73,95,90,0,90,transfer,'McInnes and Rohl moves are done deals' - gossip,'McInnes and Rohl moves are done deals' - gossip,Barney Stewart is reportedly poised to be sold to West Bromwich Albion by Falkirk as head coach Danny Rohl's exit from Rangers to be replaced by Heart of Midlothian's Derek McInnes appears to move closer.,'McInnes and Rohl moves are done deals' ,,"A high-energy, action-packed breaking news scene with a deep blue background, set against a city skyline with the outline of a football stadium in the distance, under a bright, golden sunset with long shadows, capturing a moment of excitement and urgency. The city is bathed in a warm, golden light with the deep blue of the stadium and surrounding buildings providing a striking contrast. In the foreground, a group of people, including fans and journalists, are shown reacting with shock and surprise, with some jumping up and down or looking at their phones in awe. The atmosphere is electric, with a sense of chaos and unpredictability. The composition is dynamic, with the subjects in motion, and the lighting is dramatic, with deep shadows and highlights. In the background, the flags of Scotland and England are visible, as well as the colours of Falkirk, West Bromwich Albion, Rangers, and Heart, adding to the sense of excitement and national pride. A football is shown flying through the air, with the player Barney Stewart, in a dynamic pose, chasing after it, adding to the sense of action and energy., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_McInnes_and_Rohl_moves_are_done_de_portrait_1781608473.png,/home/mahir/Desktop/News_Agent-main/posters/_McInnes_and_Rohl_moves_are_done_de_square_1781608472.png,/home/mahir/Desktop/News_Agent-main/posters/_McInnes_and_Rohl_moves_are_done_de_landscape_1781608474.png
Jordan's journey from Harry Redknapp to date with Messi,BBC Sport Football,"Tue, 16 Jun 2026 08:40:16 GMT",https://www.bbc.com/sport/football/articles/c172dxe8qleo?at_medium=RSS&at_campaign=rss,71,90,80,20,80,transfer,Jordan's potential World Cup final against Argentina is a major storyline.,Jordan's Journey: From Redknapp to Messi,Jordan faces Argentina in the World Cup final. The young player's incredible journey is a testament to his hard work and dedication. Can he lead England to victory?,Jordan's World Cup Dream,WorldCup England Argentina Transfer Football Journey Redknapp Messi Jordan,"A dynamic and action-packed news poster with a blurred cityscape in the background, set against a deep blue and gold colour scheme inspired by FIFA 2027 branding. A stadium filled with screaming fans in the distance, with the Argentina and England national teams' flags waving above the stands. In the foreground, a dramatic shot of Jordan, a young player, in a dynamic pose, with a mix of determination and excitement on his face, as he looks out towards the pitch. The atmosphere is electric, with flashes of camera lights and a sense of urgency in the air. The composition is balanced, with the player taking centre stage, surrounded by a halo of golden light, while the cityscape blurs into the background. The overall mood is one of high-energy, breaking news, with a sense of importance and drama., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_journey_from_Harry_Redknap_portrait_1781608478.png,/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_journey_from_Harry_Redknap_square_1781608476.png,/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_journey_from_Harry_Redknap_landscape_1781608479.png
'Greatest feeling ever': Cape Verdeans tell BBC of joy at holding Spain to draw,BBC Sport Football,"Mon, 15 Jun 2026 23:01:30 GMT",https://www.bbc.com/news/articles/clyer09rd1ro?at_medium=RSS&at_campaign=rss,71,90,80,20,80,result,"Cape Verde holds Spain to a surprise 0-0 draw, causing wild celebrations back home.",Cape Verde Stuns Spain in Thrilling 0-0 Draw,The small island nation of Cape Verde has made history by holding Spain to a shock 0-0 draw. The streets of Praia erupted in wild celebrations as the team defied expectations. Cape Verde's remarkable achievement is a testament to their skill and determination.,Cape Verde Stuns Spain,football capverde spain draw worldcup internationalfootball sportsnews capverdefootball spainfootball,"A breathtaking and dynamic image of a packed Cape Verdean stadium, teeming with wild and ecstatic fans waving their national flags and donning team colors. A sea of red and gold erupts in jubilation as the team celebrates their historic 0-0 draw against Spain, with players and coaches hugging each other in triumph. The action is happening on the field, with players from both teams, dressed in their respective kits, engaging in a tense and thrilling match. The atmosphere is electric, with confetti and banners filling the air. The stadium lights cast a warm and dramatic glow, with the deep blue and gold of the FIFA 2027 branding subtly integrated into the scene. The composition is balanced, with the focus on the action and the fans, while the surrounding chaos adds to the sense of excitement and energy., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Greatest_feeling_ever___Cape_Verde_portrait_1781608483.png,/home/mahir/Desktop/News_Agent-main/posters/_Greatest_feeling_ever___Cape_Verde_square_1781608481.png,/home/mahir/Desktop/News_Agent-main/posters/_Greatest_feeling_ever___Cape_Verde_landscape_1781608484.png
From last-chance saloon to World Cup redemption for Potter,BBC Sport Football,"Mon, 15 Jun 2026 06:31:28 GMT",https://www.bbc.com/sport/football/articles/c77y88076n1o?at_medium=RSS&at_campaign=rss,71,90,80,20,80,result,Graham Potter's World Cup redemption story after being dismissed by West Ham and Chelsea.,Potter's Redemption Story Unfolds at World Cup,"Graham Potter, a manager once sacked by Chelsea and West Ham, now leads his nation to a winning World Cup start. Potter's journey from last-chance saloon to World Cup redemption is a remarkable one. He's steering his team to success against all odds.",Potter's World Cup Redemption,WorldCup GrahamPotter RedemptionStory Chelsea WestHam Football Sports News Gaming,"A high-energy, breaking news scene with a massive banner unfolding behind a news anchor, against a blurred, chaotic stadium background of cheering fans, confetti, and flashing camera lights at the FIFA 2027 World Cup. The news anchor stands in the center, pointing to a massive screen displaying a split-screen video of Graham Potter's face with a mix of emotions - from disappointment to joy. The news desk is adorned with deep blue and gold FIFA 2027 branding elements. The news anchor is dressed in a deep blue suit with a gold tie, and a red microphone in hand. The atmosphere is electric, with fans in the background waving the national flags of England and Wales, with a mix of West Ham and Chelsea fans in the crowd, all cheering and holding up flags and banners. The overall mood is one of shock, excitement, and redemption, with a sense of drama and urgency., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/From_last_chance_saloon_to_World_Cu_portrait_1781608488.png,/home/mahir/Desktop/News_Agent-main/posters/From_last_chance_saloon_to_World_Cu_square_1781608486.png,/home/mahir/Desktop/News_Agent-main/posters/From_last_chance_saloon_to_World_Cu_landscape_1781608489.png
