title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Man City World Cup 2026 Watch: Rayan Ait-Nouri and Algeria downed by Lionel Messi hat-trick - Yahoo Sports,Google News FIFA 2026,"Wed, 17 Jun 2026 05:30:00 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTE9LWEYtUWx1NEt3V1RjR3plSDJHdmJEZWhzT1RnS1QxQ0FreEdBQ1FUNkhWV1JjNWcybFFLbm1nZ1BnT3NNUkdtSjNVVXBESFJqYmc3dy1MM29zRVhqYlMzX3VKTVd1Q3AxNkdyMk1NQ2dGYzJyUkdGX0dKU1k?oc=5,74,70,70,90,70,result,Lionel Messi hat-trick downs Algeria,Messi's Masterclass Downs Algeria in Thrilling World Cup Match,লিওনেল মেসি একটি হ্যাট-ট্রিক করেছেন যখন আর্জেন্টিনা এলজিরিয়াকে কিউপের একটি মোহক ম্যাচে পরাজিত করেছে। ম্যান সিটি সুপারস্টারসের মোকামেলিক অভিনয়ের ফলে সেই পর্যাপ্ত আশার জন্ম হয়েছে যে কিউপে তার দলের সম্ভাবনা বৃদ্ধি পেয়েছে।,মেসির ট্রিপল আলজেরিয়াকে পরাজিত করে,WorldCup2026 LionelMessi Argentina ManCity FIFA Soccer Sports WorldCup Algeria Football,"A high-energy, breaking news sports poster with a dynamic and action-packed scene. A packed soccer stadium with fans of Algeria waving their country's red and green flags and donning the iconic green and red jersey, cheering in the background. In the foreground, Lionel Messi, dressed in the Argentina team's sky blue and white jersey, is shown celebrating his hat-trick with a triumphant arm raise, surrounded by his teammates in a joyful, energetic moment. The stadium lights shine brightly, casting a warm golden glow on the scene, with a hint of dramatic lightning illuminating the sky. The atmosphere is electric, with a sense of excitement and chaos. The deep blue and gold colors of the FIFA 2027 branding subtly integrated into the scene, adding a touch of sophistication and professionalism., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Man_City_World_Cup_2026_Watch__Raya_portrait_1781683799.png,/home/mahir/Desktop/News_Agent-main/posters/Man_City_World_Cup_2026_Watch__Raya_square_1781683798.png,/home/mahir/Desktop/News_Agent-main/posters/Man_City_World_Cup_2026_Watch__Raya_landscape_1781683801.png
🎩 Who has scored a men's World Cup hat trick?,ESPN Soccer,"Wed, 17 Jun 2026 01:11:32 EST",https://www.espn.com/soccer/story/_/id/48780088/which-players-scored-hat-trick-world-cup,70,70,60,80,80,other,List of men's World Cup hat-trick scorers including Lionel Messi,🎩 Who has scored a men's World Cup hat trick?,Lionel Messi was the most recent player to score a hat trick in the World Cup. See who else joins him on the list in history.,🎩 Who has scored a men's World Cup hat t,,"A dynamic, high-energy breaking news poster for FIFA 2027, set against a city skyline with a large LED billboard at the center, displaying a bright and bold animation of a football player celebrating a goal. In the foreground, a blurred crowd of people are seen cheering and holding up their countries' flags, with the Argentine flag prominently displayed due to Lionel Messi's involvement. The cityscape is illuminated by colorful neon lights, with deep blue and gold accents from FIFA 2027 branding subtly integrated into the architecture. The overall mood is electrifying, with a sense of urgency and excitement radiating from the scene., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/__Who_has_scored_a_men_s_World_Cup__portrait_1781683803.png,/home/mahir/Desktop/News_Agent-main/posters/__Who_has_scored_a_men_s_World_Cup__square_1781683802.png,/home/mahir/Desktop/News_Agent-main/posters/__Who_has_scored_a_men_s_World_Cup__landscape_1781683804.png
Ballon d'Or on the line - has Kane saved his best World Cup dance for last?,Sky Sports Football,"Wed, 17 Jun 2026 07:00:00 BST",https://www.skysports.com/football/news/11095/13554752/harry-kane-england-captain-may-be-taking-part-in-his-last-world-cup-but-this-is-also-his-best-shot-at-the-ballon-dor,69,90,80,0,90,announcement,Harry Kane's final World Cup dance,Kane's Final World Cup Dance: England's Last Chance?,"হ্যারি কেনের ইংল্যান্ডের ক্যারিয়ার শেষ হচ্ছে ভেবে দেখা যাচ্ছে। এটা হতে পারে তার শেষ বিশ্বকাপ, এবং তিনি তার সেরা নাচ শেষের জন্য রেখেছেন। হ্যারি কেনের ইংল্যান্ড বিশ্বকাপের কোয়ার্টার ফাইনালে অজানা সব পরিচার্যা করতে যাচ্ছে।",কেনের মহান নৃত্য,WorldCup England HarryKane SkySportsFootball BallonDOr FinalWorldCup QuarterFinals FootballNews,"A high-energy, breaking news poster with a sense of urgency and excitement. A large, dynamic image of a football stadium at night, with the England national team's colors, red, white, and blue, prominent in the composition. The stadium lights shine brightly, casting a golden glow on the crowded stands. In the foreground, Harry Kane, the England captain, is shown in mid-dance, his arms raised in triumph, with a huge smile on his face. The atmosphere is electric, with fans cheering and waving flags in the background. The mood is one of excitement and anticipation, as if the crowd is on the edge of their seats, waiting for the outcome of the game. The scene is bathed in a warm, golden light, with deep blues and purples in the shadows, evoking a sense of drama and tension. The action is fast-paced and energetic, with a sense of movement and dynamism., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Ballon_d_Or_on_the_line___has_Kane__portrait_1781683807.png,/home/mahir/Desktop/News_Agent-main/posters/Ballon_d_Or_on_the_line___has_Kane__square_1781683806.png,/home/mahir/Desktop/News_Agent-main/posters/Ballon_d_Or_on_the_line___has_Kane__landscape_1781683809.png
"Messi, Mbappé & Haaland Have Historic Matchday 6 ⭐️ 2026 FIFA World Cup™ Best Moments - FOX Sports",Google News FIFA 2026,"Wed, 17 Jun 2026 06:56:26 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5JU01paUNRZ1BmaExkTlZ3cVdhQkxNQkIzS2tNWm1oY2xjUW85blhUMUNmVVUzMFh1YU0tNGV3QUNIdGdJNkgzd2VSVEYxQV9BemZxMUxyaVVUcmFvQlBIUFBR?oc=5,64,80,80,0,80,result,"Messi, Mbappé & Haaland's historic matchday","Messi, Mbappé & Haaland Make History at 2026 FIFA World Cup","২০২৬ ফিফা বিশ্বকাপের ৬র্থ ম্যাচডে দিনের সর্বশ্রেষ্ঠ মুহূর্তগুলো দেখুন। লিওনেল মেসি, কিলিয়ান ম্বাপে, এবং এরলিং হ্যালেন্ড সবাইকে প্রভাবিত করেছেন।","মেসি, ম্বাপে এবং হ্যালান্ড আলোকিত হচ্ছেন",FIFA2026 Messi Mbappe Haaland WorldCup Soccer Football Sports LionelMessi KylianMbappe,"A dynamic, high-energy image of three soccer legends in mid-action, set against a vibrant, cityscape backdrop with a deep blue and gold color scheme reminiscent of FIFA 2027 branding. The scene is filled with the excitement of a packed stadium, with cheering fans waving flags and banners in the background. The three players, Lionel Messi, Kylian Mbappé, and Erling Haaland, are shown in action, their movements fluid and energetic as they dash across the field, their jerseys and boots shining in the bright stadium lights. The atmosphere is electric, with confetti and balloons floating through the air, and a giant screen behind the players displaying a live broadcast of the match., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Messi__Mbappé___Haaland_Have_Histor_portrait_1781683811.png,/home/mahir/Desktop/News_Agent-main/posters/Messi__Mbappé___Haaland_Have_Histor_square_1781683810.png,/home/mahir/Desktop/News_Agent-main/posters/Messi__Mbappé___Haaland_Have_Histor_landscape_1781683812.png
"On the World Cup's day of stars, Messi towers over Haaland and Mbappe",ESPN Soccer,"Wed, 17 Jun 2026 00:32:41 EST",https://www.espn.com/soccer/story/_/id/49088695/on-world-cups-day-stars-messi-towers-haaland-mbappe,64,80,80,0,80,result,Lionel Messi towers over Haaland and Mbappe,"On the World Cup's day of stars, Messi towers over Haaland and Mbappe","On a day when Kylian Mbappé and Erling Haaland excelled, Lionel Messi offered a timely reminder of his greatness.","On the World Cup's day of stars, Messi t",,"A breaking news poster with a large, bold, and colorful background, resembling a stadium atmosphere on a World Cup day. In the foreground, a dynamic composition of three football players in mid-action, Lionel Messi towering over Kylian Mbappé and Erling Haaland in a dramatic, high-energy moment. The players are positioned in a triangular formation, with Messi jumping high in the air, his arms outstretched, while Mbappé and Haaland leap in unison, their faces contorted in a mix of excitement and determination. The scene is bathed in a bright, golden light, with deep blue accents and shadows, evoking the FIFA 2027 branding colors. The atmosphere is electric, with a sense of urgency and excitement emanating from the players. The surrounding environment is blurred, with a subtle sense of motion, conveying the intensity of the moment., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/On_the_World_Cup_s_day_of_stars__Me_portrait_1781683814.png,/home/mahir/Desktop/News_Agent-main/posters/On_the_World_Cup_s_day_of_stars__Me_square_1781683813.png,/home/mahir/Desktop/News_Agent-main/posters/On_the_World_Cup_s_day_of_stars__Me_landscape_1781683816.png
"Jordan's Ali Olwan scores Jordan's first ever FIFA World Cup™ Goal, making score level vs Austria - FOX Sports",Google News FIFA 2026,"Wed, 17 Jun 2026 05:26:33 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBqdTcyV2dtbGdCc1BQRlMyTzZJVHFzSkJEZWxYLUpYSm0yb3NOMVZ5RVhjQUtHSFBnZXNzRXFtV2xuZjdUVGFFdEpXbkdvVFF0WWNLYnJuWHMzakljd012VzdB?oc=5,64,60,60,80,60,result,Jordan scores first ever FIFA World Cup goal,Jordan Scores First Ever FIFA World Cup Goal,"আলি ওলওয়ানের ঐতিহাসিক মুহুর্তে স্কোরটি আস্ট্রিয়ার বিপক্ষে সমতা করে। একটি আবেগপূর্ণ ফিফা বিশ্বকাপ ম্যাচে, জর্ডানের আলি ওলওয়ান টুর্নামেন্টের ইতিহাসে দেশের প্রথমবারের গোল করেছেন। আস্ট্রিয়ার বিপক্ষে ম্যাচটি এখন সমতায় আবদ্ধ।",জর্ডানের প্রথম ফিফা গোল,FIFAWC Jordan Austria WorldCup Football Sports Goals History JordanFIFA AliOlwan,"A fast-paced, high-energy image of a packed FIFA 2027 stadium at sunset, with the Jordan and Austria teams on the field in action. The Jordanian national flag waves proudly in the top left corner, while the Austrian flag is visible on the opposing team's jersey. Deep blue and gold accents of the FIFA 2027 branding shine brightly on the stadium's signage and player's jerseys. The action is focused on Jordan's star player Ali Olwan, who has just scored the first-ever FIFA World Cup goal for Jordan, celebrating with a triumphant pose amidst a sea of cheering fans, with some players from both teams rushing to congratulate him. The atmosphere is electric, with fans waving their arms, screaming, and holding up their flags in the background. The lighting is warm and golden, with the setting sun casting a glow over the entire scene, emphasizing the excitement and drama of the moment., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_Ali_Olwan_scores_Jordan_s__portrait_1781683818.png,/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_Ali_Olwan_scores_Jordan_s__square_1781683817.png,/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_Ali_Olwan_scores_Jordan_s__landscape_1781683819.png
Dawn Scott: Knowledge is the key to a healthier future for women’s football,FIFA Inside – Women's Football,11 Jun 2026,https://www.inside.fifa.com/news/dawn-scott-knowledge-building-research-health-project-female-athletes,61,100,15,0,80,announcement,FIFA's new initiative aims to improve women's footballers' health and performance.,FIFA Boosts Women's Football with New Health Initiative,"FIFA Inside - মহিলাদের ফুটবল উদ্যোগের লক্ষ্য সার্বিকভাবে সকল মহিলা ফুটবলারদের সুস্থতা, ভালোবাসা এবং পারফরম্যান্স উন্নত করা। এই অগ্রগতি বৈজ্ঞানিক জ্ঞান সকলকে বহিরাগত করার জন্য সম্পূর্ণরূপে শিক্ষামূলক সম্পদ প্রদান করে। আরও তথ্য নিশ্চিত করতে আপনাকে আরও তথ্যের জন্য তাড়াহুড়ো রাখতে হবে।",ফিফার নতুন স্বাস্থ্য প্রচেষ্টা,WomenInFootball FIFAInitiative WomenEmpowerment FootballHealth WellbeingInSport PerformanceOptimization FIFAInside SportsScience GlobalInitiative FIFAWomen,"A dramatic, high-energy breaking news scene with a prominent deep blue and gold color scheme, conveying a sense of excitement and urgency. A blurred cityscape at dusk with towering skyscrapers and neon lights in the background, set against a bright blue sky with a few wispy clouds. In the foreground, a group of diverse women's footballers in motion, running, jumping, and celebrating together, with their arms raised in triumph. The atmosphere is electric, with a sense of triumph and joy. The players are wearing a variety of colorful jerseys, but the focus is on the vibrant scene rather than specific team uniforms. The scene is full of motion and energy, with a sense of movement and dynamism., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Dawn_Scott__Knowledge_is_the_key_to_portrait_1781683823.png,/home/mahir/Desktop/News_Agent-main/posters/Dawn_Scott__Knowledge_is_the_key_to_square_1781683821.png,/home/mahir/Desktop/News_Agent-main/posters/Dawn_Scott__Knowledge_is_the_key_to_landscape_1781683824.png
FIFA Female Health and Performance Project to advance research and knowledge for female athletes,FIFA Inside – Women's Football,1 Jun 2026,https://www.inside.fifa.com/media-releases/health-performance-project-female-athletes-knowledge-research,61,100,15,0,80,announcement,FIFA's Female Health and Performance Project will advance research and knowledge for female athletes.,FIFA Female Health and Performance Project to advance research and knowledge for female athletes,"As the women’s game continues its rapid growth around the world, understanding and meeting the unique health and performance needs of female players has become more important than ever. FIFA has launched the FIFA Female Health and Performance Project.",FIFA Female Health and Performance Proje,,"A dynamic Breaking News poster with a high-energy atmosphere set against a deep blue background that takes up most of the canvas, with a bold golden outline emphasizing the important elements. A prominent banner across the top of the image features the FIFA 2027 logo in golden accents against a dark blue background, subtly integrated into the design. Below the banner, a bright and vibrant headline that reads 'FIFA Female Health and Performance Project' is presented in a clean, modern font, with the subheading 'Advancing Research and Knowledge for Female Athletes' in a smaller, yet still prominent, font. The scene is filled with energetic, swirling motion lines that convey a sense of movement and dynamism, with bright golden accents and deep blue hues that match the FIFA 2027 branding. The overall composition is balanced, yet dynamic, with the viewer's attention drawn to the central message, while the surrounding elements add a sense of depth and context., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/FIFA_Female_Health_and_Performance__portrait_1781683829.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_Female_Health_and_Performance__square_1781683827.png,/home/mahir/Desktop/News_Agent-main/posters/FIFA_Female_Health_and_Performance__landscape_1781683830.png
The Scottish set-piece guru plotting Portugal's World Cup glory,BBC Sport Football,"Wed, 17 Jun 2026 06:07:59 GMT",https://www.bbc.com/sport/football/articles/c809zz07pe1o?at_medium=RSS&at_campaign=rss,60,70,50,50,70,announcement,Aston Villa's set-piece guru plotting Portugal's World Cup glory.,Aston Villa's Guru Plots Portugal's World Cup Glory,এস্টন ভিলায়া ইউরোপীয় সুনামে পৌঁছাতে অস্টিন ম্যাকফি সাহায্য করেছিলেন এবং এখন তিনি পর্তুগালের বিশ্বকাপ আশায় অবদানকারী।  স্কটিশ সেট-পিস এক্সপার্ট দলের সাফল্যে একটি গুরুত্বপূর্ণ ভূমিকা পালন করেছেন।  তিনি পর্তুগালকে জয়লাভ করতে পারবেন কিনা?,ম্যাকফি প্লটস পোর্তুগালের সৌন্দর্য,Portugal WorldCup AstonVilla SetPieceGuru Football PortugueseFootball WorldCup2022 FootballNews SportsNews,"A dynamic, high-energy scene of a packed stadium at sunset with the Portuguese national flag waving proudly in the foreground, flanked by Aston Villa's iconic yellow and blue colors. The air is electric with anticipation as the crowd erupts in cheers and applause. A group of Portugal's World Cup hopefuls, dressed in their country's iconic green and red jerseys, are shown in a moment of fierce determination, their faces set with focus and grit. The scene is bathed in a warm, golden light, with the deep blue FIFA 2027 branding colors subtly integrated into the design. A burst of confetti and fireworks illuminates the sky above, adding to the sense of excitement and drama., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/The_Scottish_set_piece_guru_plottin_portrait_1781683834.png,/home/mahir/Desktop/News_Agent-main/posters/The_Scottish_set_piece_guru_plottin_square_1781683833.png,/home/mahir/Desktop/News_Agent-main/posters/The_Scottish_set_piece_guru_plottin_landscape_1781683836.png
Austria takes lead by Jordan own goal | 2026 FIFA World Cup™ - FOX Sports,Google News FIFA 2026,"Wed, 17 Jun 2026 05:49:01 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9DemdXZks1WTFiYTJjWjc4bG5wY1QzSVY0VVV2bklHZWRPRWJEV3Etd1RCSncwNGczNThKV0JjcjlCX3dQbzBlTV9FN01vcTJfWUxhR1Z2cWtGN1I5ZFdRc2pR?oc=5,60,50,60,80,60,result,Austria takes lead by Jordan own goal,Austria Seizes Lead in Shocking Own Goal,২০২৬ ফিফা বিশ্বকাপে আস্ট্রিয়া আগেরে হয়ে গেছে জর্ডানের একটি বিকৃত আত্মগোলের কারণে। অতিসংবেদনশীল ঘটনাটি দর্শকদের বিশ্বাসী করে দিয়েছে। দলগুলো বিজয়ের জন্য লড়াই করে চলছে এবং ম্যাচটি তাই আরও গরমাগরম হয়ে উঠেছে।,অস্ট্রিয়া নিজের ময়দানে নেতৃত্ব নেয়,FIFAWC Austria Jordan OwnGoal WorldCup2026 FIFA2026 FOXSports SportsNews,"An action-packed, high-energy scene of a soccer stadium at dusk, with a deep blue sky and golden sunlight casting long shadows on the lush green grass. A massive crowd of excited fans, predominantly dressed in Austria's red and white colors, are on their feet and cheering wildly, waving their flags with the Austrian eagle emblem. The Jordanian players, dressed in their green jerseys, are lying on the ground in dismay, surrounded by their teammates, while the Austrian players celebrate in the background, their faces filled with joy and relief. A golden football lies at the center of the chaos, with the ball's trajectory forming a perfect arc, as if it's still in mid-air., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Austria_takes_lead_by_Jordan_own_go_portrait_1781683838.png,/home/mahir/Desktop/News_Agent-main/posters/Austria_takes_lead_by_Jordan_own_go_square_1781683837.png,/home/mahir/Desktop/News_Agent-main/posters/Austria_takes_lead_by_Jordan_own_go_landscape_1781683839.png
