title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Iran 'most oppressed' team at World Cup - Ghalenoei,BBC Sport Football,"Tue, 16 Jun 2026 07:16:25 GMT",https://www.bbc.com/sport/football/articles/ckg48wvv0v2o?at_medium=RSS&at_campaign=rss,75,70,80,80,70,controversy,Iran's head coach Amir Ghalenoei calls his team the 'most oppressed' in the World Cup.,Iran 'most oppressed' team at World Cup - Ghalenoei,"Head coach Amir Ghalenoei says his Iran side are the ""most oppressed in the World Cup"" after having last-minute travel restrictions imposed on them.",Iran 'most oppressed' team at World Cup ,,"FIFA World Cup 2027 football match scene, controversy moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Iran__most_oppressed__team_at_World_portrait_1781606874.png,/home/mahir/Desktop/News_Agent-main/posters/Iran__most_oppressed__team_at_World_square_1781606873.png,/home/mahir/Desktop/News_Agent-main/posters/Iran__most_oppressed__team_at_World_landscape_1781606875.png
Meet the Iraq player set to make history for Pakistan,BBC Sport Football,"Tue, 16 Jun 2026 06:52:02 GMT",https://www.bbc.com/sport/football/articles/c99lzern58eo?at_medium=RSS&at_campaign=rss,75,70,80,80,70,squad,Iraq's Zidane Iqbal will make history as the first player of Pakistani heritage to play for the team.,Meet the Iraq player set to make history for Pakistan,"Zidane Iqbal, a former Manchester United player, will make history when he plays for Iraq this summer, becoming the first player of Pakistani heritage to feature at a men's World Cup.",Meet the Iraq player set to make history,,"FIFA World Cup 2027 football match scene, squad moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Meet_the_Iraq_player_set_to_make_hi_portrait_1781606878.png,/home/mahir/Desktop/News_Agent-main/posters/Meet_the_Iraq_player_set_to_make_hi_square_1781606876.png,/home/mahir/Desktop/News_Agent-main/posters/Meet_the_Iraq_player_set_to_make_hi_landscape_1781606879.png
Jordan's journey from Harry Redknapp to date with Messi,BBC Sport Football,"Tue, 16 Jun 2026 08:40:16 GMT",https://www.bbc.com/sport/football/articles/c172dxe8qleo?at_medium=RSS&at_campaign=rss,72,90,95,0,80,result,Jordan's potential World Cup final may be against Messi and Argentina,Jordan's journey from Harry Redknapp to date with Messi,"When they face world champions Argentina in their final group stage match on 27 June, it may be Jordan's own World Cup final.",Jordan's journey from Harry Redknapp to ,,"FIFA World Cup 2027 football match scene, result moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_journey_from_Harry_Redknap_portrait_1781606881.png,/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_journey_from_Harry_Redknap_square_1781606880.png,/home/mahir/Desktop/News_Agent-main/posters/Jordan_s_journey_from_Harry_Redknap_landscape_1781606882.png
'He's the story' - Vozinha's epic goalkeeping display thwarts Spain,BBC Sport Football,"Mon, 15 Jun 2026 18:12:30 GMT",https://www.bbc.com/sport/football/videos/c75y6gp1qyyo?at_medium=RSS&at_campaign=rss,72,80,95,20,80,result,Vozinha's epic goalkeeping display thwarts Spain,'He's the story' - Vozinha's epic goalkeeping display thwarts Spain,Watch Cape Verde goalkeeper Vozinha produce a masterclass in goalkeeping to help his team record a 0-0 draw again Spain in their Group H fixture at the 2026 World Cup.,'He's the story' - Vozinha's epic goalke,,"FIFA World Cup 2027 football match scene, result moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_He_s_the_story____Vozinha_s_epic_g_portrait_1781606884.png,/home/mahir/Desktop/News_Agent-main/posters/_He_s_the_story____Vozinha_s_epic_g_square_1781606883.png,/home/mahir/Desktop/News_Agent-main/posters/_He_s_the_story____Vozinha_s_epic_g_landscape_1781606886.png
Japan come from behind twice to draw with Netherlands,BBC Sport Football,"Sun, 14 Jun 2026 22:45:02 GMT",https://www.bbc.com/sport/football/videos/cnv9dzl62g6o?at_medium=RSS&at_campaign=rss,72,80,95,20,80,result,Japan come from behind twice to draw with Netherlands,Japan come from behind twice to draw with Netherlands,Daichi Kamada's late header rescues a deserved point for Japan against the Netherlands in their opening World Cup game in Dallas.,Japan come from behind twice to draw wit,,"FIFA World Cup 2027 football match scene, result moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Japan_come_from_behind_twice_to_dra_portrait_1781606888.png,/home/mahir/Desktop/News_Agent-main/posters/Japan_come_from_behind_twice_to_dra_square_1781606887.png,/home/mahir/Desktop/News_Agent-main/posters/Japan_come_from_behind_twice_to_dra_landscape_1781606889.png
'Thunderbolt!' - Sweden's Ayari scores stunner but refuses to celebrate,BBC Sport Football,"Mon, 15 Jun 2026 04:06:07 GMT",https://www.bbc.com/sport/football/videos/czj8e33pgdjo?at_medium=RSS&at_campaign=rss,72,80,95,20,80,result,'Thunderbolt!' - Sweden's Ayari scores stunner but refuses to celebrate,'Thunderbolt!' - Sweden's Ayari scores stunner but refuses to celebrate,Yasin Ayari scores a stunner for Sweden against Tunisia but refuses to celebrate. The Brighton midfielder could have represented the opposition as his father is Tunisian.,'Thunderbolt!' - Sweden's Ayari scores s,,"FIFA World Cup 2027 football match scene, result moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_portrait_1781606891.png,/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_square_1781606890.png,/home/mahir/Desktop/News_Agent-main/posters/_Thunderbolt_____Sweden_s_Ayari_sco_landscape_1781606893.png
'Greatest feeling ever': Cape Verdeans tell BBC of joy at holding Spain to draw,BBC Sport Football,"Mon, 15 Jun 2026 23:01:30 GMT",https://www.bbc.com/news/articles/clyer09rd1ro?at_medium=RSS&at_campaign=rss,72,80,95,20,80,result,'Greatest feeling ever': Cape Verdeans tell BBC of joy at holding Spain to draw,'Greatest feeling ever': Cape Verdeans tell BBC of joy at holding Spain to draw,"The streets of the capital, Praia, shook with wild celebrations as the small island nation held Spain to a shock 0-0 draw.",'Greatest feeling ever': Cape Verdeans t,,"FIFA World Cup 2027 football match scene, result moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Greatest_feeling_ever___Cape_Verde_portrait_1781606895.png,/home/mahir/Desktop/News_Agent-main/posters/_Greatest_feeling_ever___Cape_Verde_square_1781606894.png,/home/mahir/Desktop/News_Agent-main/posters/_Greatest_feeling_ever___Cape_Verde_landscape_1781606896.png
Emotional full-time scenes as Cape Verde celebrate 0-0 draw against Spain,BBC Sport Football,"Mon, 15 Jun 2026 18:41:02 GMT",https://www.bbc.com/sport/football/videos/cpv34dv4rmgo?at_medium=RSS&at_campaign=rss,71,80,90,20,80,result,Emotional full-time scenes as Cape Verde celebrate 0-0 draw against Spain,Emotional full-time scenes as Cape Verde celebrate 0-0 draw against Spain,Watch the emotional full-time scenes following Cape Verde's 0-0 draw against Spain in the 2026 World Cup.,Emotional full-time scenes as Cape Verde,,"FIFA World Cup 2027 football match scene, result moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Emotional_full_time_scenes_as_Cape__portrait_1781606898.png,/home/mahir/Desktop/News_Agent-main/posters/Emotional_full_time_scenes_as_Cape__square_1781606897.png,/home/mahir/Desktop/News_Agent-main/posters/Emotional_full_time_scenes_as_Cape__landscape_1781606899.png
Why Kante is still crucial for France  - Giroud,BBC Sport Football,"Tue, 16 Jun 2026 05:27:16 GMT",https://www.bbc.com/sport/football/articles/c3vypg424glo?at_medium=RSS&at_campaign=rss,70,60,80,80,60,squad,France's Olivier Giroud explains why N'Golo Kante is still crucial for the team.,Why Kante is still crucial for France  - Giroud,"France's World Cup winner Olivier Giroud explains why N'Golo Kante is still an important part of Didier Deschamps' squad, eight years after planning to retire from international football.",Why Kante is still crucial for France  -,,"FIFA World Cup 2027 football match scene, squad moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Why_Kante_is_still_crucial_for_Fran_portrait_1781606901.png,/home/mahir/Desktop/News_Agent-main/posters/Why_Kante_is_still_crucial_for_Fran_square_1781606900.png,/home/mahir/Desktop/News_Agent-main/posters/Why_Kante_is_still_crucial_for_Fran_landscape_1781606903.png
I'll keep gambling with fitness for England - Saka,BBC Sport Football,"Mon, 15 Jun 2026 21:12:48 GMT",https://www.bbc.com/sport/football/articles/c75y7x9ev9zo?at_medium=RSS&at_campaign=rss,70,60,80,80,60,injury,England's Bukayo Saka says he will continue to gamble with his fitness.,I'll keep gambling with fitness for England - Saka,"Bukayo Saka says he will continue gambling with his fitness and is ""ready to go"" for England's World Cup opener against Croatia on Wednesday.",I'll keep gambling with fitness for Engl,,"FIFA World Cup 2027 football match scene, injury moment, professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/I_ll_keep_gambling_with_fitness_for_portrait_1781606905.png,/home/mahir/Desktop/News_Agent-main/posters/I_ll_keep_gambling_with_fitness_for_square_1781606904.png,/home/mahir/Desktop/News_Agent-main/posters/I_ll_keep_gambling_with_fitness_for_landscape_1781606906.png
