title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Second class of FIFA Technical Leadership Diploma graduates honoured in Zürich,FIFA Inside – Talent Development,8 Dec 2025,https://www.inside.fifa.com/news/technical-leadership-diploma-2nd-class-graduates-zurich-infantino,72,50,60,80,70,announcement,"FIFA Technical Leadership Diploma graduates honoured in Zürich, while fans focus on World Cup Final Draw",FIFA Technical Leaders Ready to Shape Football's Future,ফিফা টেকনিক্যাল লিডারশিপ ডিপ্লোমা গ্রাজুয়েটদের দ্বিতীয় শ্রেণীকে জুরিখে সম্মানিত হয়েছিল। এই মাইলফলকটি ফুটবলের দীর্ঘমেয়াদী উন্নয়ন এবং বৃদ্ধির প্রতি একটি গুরুত্বপূর্ণ ধাপ হিসাবে চিহ্নিত করা হয়েছে।,ফিফা টেকনিক্যাল লিডার্স ভবিষ্যতকে আঁকে,FootballDevelopment FIFATalent TechnicalLeadership FIFAWC2026 FootballGrowth TalentDevelopment FIFAInside Zurich,"A dynamic close-up shot of a breaking news TV screen, with a deep blue and gold background that matches the FIFA 2027 branding. On the screen, a live news feed shows a packed Zurich stadium with fans waving Swiss and USA flags, cheering and holding gold and blue banners. In the foreground, a team of FIFA Technical Leaders, dressed in formal attire with gold accents, are standing together, smiling and shaking hands with Diploma graduates. The atmosphere is electric, with a sense of excitement and pride in the air. The lighting is bright and vibrant, with a faint glow of TV studio lights in the background. The composition is balanced, with the TV screen taking center stage and the people and flags creating a sense of movement and energy. The colors are bold and vibrant, with a focus on deep blues and golds. In the background, a giant screen displays the FIFA 2027 logo, with the words 'FIFA Technical Leaders Ready to Shape Football's Future' emblazoned in bold, action-packed font., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Second_class_of_FIFA_Technical_Lead_portrait_1782117716.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Second_class_of_FIFA_Technical_Lead_square_1782117715.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Second_class_of_FIFA_Technical_Lead_landscape_1782117718.png
"Copy of Salah stepped up, but World Cup 2026 is proving to...",ESPN Soccer,"Mon, 22 Jun 2026 03:24:35 EST",https://www.espn.com/soccer/story/_/id/49141100/salah-stepped-world-cup-2026-proving-no-country-old-men,72,80,80,40,80,result,"Mohamed Salah's performance in the 2026 World Cup has been a highlight, but some players are struggling.","Salah Steals the Show, But Aging Stars Struggle","মোহাম্মদ সালাহ এক অসাধারণ দেখানোর মাধ্যমে বিশ্বাসী হলো, কিন্তু কিছু বিশ্ব ক্রিকেট তারকা টুর্নামেন্টটিকে তাদের জন্য এক ধাপ অতিক্রম হিসেবে মনে করেছেন।  ২০২৬ ফিফা বিশ্বকাপ অভিজাতদের জন্য একটি মিশ্র নমুনা হিসেবে পরিণত হয়েছে।",সালাহ শোয়ের চেয়ে বড়,WorldCup2026 Salah Soccer AgingStars VeteranPlayers WorldCupHighlights FootballNews SportsUpdate,"A close-up action shot of a soccer player in mid-air, jumping over an opponent with the ball at their feet, set against a blurred and chaotic background of a packed World Cup stadium. The player's jersey is a deep blue color with gold accents, and their country's flag (Egypt) waves above the crowd in the top left corner. The stadium lights shine brightly, casting a golden glow on the entire scene. The atmosphere is electric, with fans cheering and holding up signs in the background. In the foreground, a few fans hold up a giant screen displaying the breaking news headline 'Salah Steals the Show, But Aging Stars Struggle' in bold, dynamic font. The entire scene is bathed in a warm and dynamic lighting, with highlights on the player's jersey and the ball. The crowd is a mix of fans from different countries, with flags and banners from around the world visible in the stands. The energy is high, with the sound of the crowd and the thrill of the game palpable., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Copy_of_Salah_stepped_up__but_World_portrait_1782117720.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Copy_of_Salah_stepped_up__but_World_square_1782117719.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Copy_of_Salah_stepped_up__but_World_landscape_1782117721.png
'Every team does it': How World Cup sides thwart o...,ESPN Soccer,"Mon, 22 Jun 2026 03:30:09 EST",https://www.espn.com/soccer/story/_/id/48968639/every-team-does-how-world-cup-sides-thwart-opponents-spy-efforts,71,85,80,30,80,controversy,Teams are using various methods to thwart espionage and spy tactics during the World Cup.,Teams Spy on Each Other at World Cup: How They Counter,ফুটবলের বিশ্বে গোপনীয়তা ও বিরোধী গোপনীয়তার সঙ্গে যুক্ত এক বিশাল দুনিয়া। মাঠে বিশ্বকাপ চলাকালে টিমগুলো বিভিন্ন উপায়ে স্পাই ট্যাকটিক্স বাস্তবায়নের উপর বাধা সৃষ্টির জন্য বিভিন্ন পদ্ধতি ব্যবহার করছে।,মুখোমুখি হলো ফুটবল বিশ্বকাপে দলেরা এবং গোপনীয় এজেন্টরা,worldcup soccer espionage counter-espionage soccerespionage worldcup2022 soccernews,"A dramatic, high-energy breaking news scene featuring a group of intense soccer players from different countries in various positions, as if they're engaged in a heated discussion or trying to secretly exchange information. The atmosphere is electric, with a sense of urgency and tension in the air. The background is a blurred cityscape at night, with the deep blue and gold colors of the FIFA 2027 branding prominent in the composition. The scene is framed by a bold, golden frame, and the lighting is dramatic, with flashes of light illuminating the faces of the players. The national flags of various countries are subtly integrated into the scene, with the flags of the teams involved in the controversy prominently displayed. The players are dressed in their team colors, and the action is dynamic, with some players in mid-stride or leaning in to listen. The overall mood is one of excitement and intrigue., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/_Every_team_does_it___How_World_Cup_portrait_1782117723.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/_Every_team_does_it___How_World_Cup_square_1782117722.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/_Every_team_does_it___How_World_Cup_landscape_1782117725.png
"Copy of Copy of In a tournament of 'super subs,' Germany's Deniz U...",ESPN Soccer,"Sun, 21 Jun 2026 22:50:01 EST",https://www.espn.com/soccer/story/_/id/49130725/germany-beat-ivory-coast-world-cup-deniz-undav-analysis,71,80,70,60,70,result,Deniz Undav scored two goals in a 2-1 win for Germany against Ivory Coast.,Germany Rallies Past Ivory Coast with Late Goals,ডেনিজ উন্দাভের দুটি গোল সাহায্য করে জার্মানী ২-১ গোলের ব্যবধানে আইভোরী কোস্টকে পরাজিত করে নতুন রাউন্ডে যেতে সক্ষম হয়। ম্যাচটি দেখায় জার্মানী পিছনে থেকেই জয় নিয়েছে।,জার্মানি ২-১ গোলে বিজয়ী,Germany IvoryCoast WorldCup DenizUndav SuperSub Comeback WorldCup2026 Football,"A dynamic, high-energy breaking news poster with a sense of urgency and excitement. The scene is a packed stadium at dusk, with the setting sun casting a warm orange glow through the windows. The air is filled with the cheering crowds, and the players are in the midst of a thrilling match. The teams' flags are prominently displayed: the German flag, with its black, red, and gold colors, is waving in the corner, while the Ivory Coast flag, with its white, green, and yellow colors, is visible on the opposing side. The players are in action, with Deniz Undav, a key player for Germany, celebrating his goal in mid-air, his arms outstretched. The atmosphere is electric, with the crowd surging forward in a frenzy of motion. The composition is tight and focused, with the players and flags at the center of attention. The lighting is warm and golden, with a hint of cool blue to evoke the sense of a breaking news story., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Copy_of_Copy_of_In_a_tournament_of__portrait_1782117727.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Copy_of_Copy_of_In_a_tournament_of__square_1782117726.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Copy_of_Copy_of_In_a_tournament_of__landscape_1782117728.png
World Cup 'smart' ball is a game changer. Just don...,ESPN Soccer,"Mon, 22 Jun 2026 03:30:09 EST",https://www.espn.com/soccer/story/_/id/49083534/world-cup-smart-ball-adidas-trionda-charge-balls-sam-borden,70,90,80,20,70,logistics,The introduction of a 'smart' ball with chips and sensors at the 2026 World Cup has sparked excitement.,Revolutionary 'Smart' Ball Hits 2026 World Cup,২০২৬ বিশ্বকাপে প্রবর্তিত ট্রিয়োন্ডা হলো একটি চিপ এবং সেন্সরে ভরা উচ্চ প্রযুক্তির গেম বল৷,স্মার্ট বল সফটবলকে বিপ্লবিত করেছে,2026WorldCup SmartBall Trionda SoccerTechnology GamingInnovation SportsTech WorldCup2026 FIFA,"A high-energy, action-packed image of a packed stadium with a giant screen displaying the FIFA 2027 logo in the background, featuring deep blue and gold colors. The crowd is cheering and waving flags of various countries that participated in the 2026 World Cup. In the foreground, a player kicks a futuristic 'smart' ball with glowing blue lines and sensors, surrounded by a blur of motion. The ball is in mid-air, spinning rapidly as it heads towards the goal. The lighting is bright and dynamic, with a mix of natural sunlight and stadium floodlights. The scene is set against a clear blue sky with only a few wispy clouds. The atmosphere is electric, with a sense of excitement and anticipation building., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/World_Cup__smart__ball_is_a_game_ch_portrait_1782117730.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/World_Cup__smart__ball_is_a_game_ch_square_1782117729.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/World_Cup__smart__ball_is_a_game_ch_landscape_1782117731.png
"MCWS finals: UNC, Oklahoma headed to Game 3 after ...",ESPN Top,"Mon, 22 Jun 2026 00:03:45 EST",https://www.espn.com/college-sports/story/_/id/49136189/2026-mcws-finals-north-carolina-forces-game-3-oklahoma-fathers-day,69,80,50,70,80,result,College World Series finals update,"MCWS finals: UNC, Oklahoma headed to Game 3 after ...","As North Carolina forced a winner-take-all game in Omaha, it wasn't without any tears.","MCWS finals: UNC, Oklahoma headed to Gam",,"A high-energy, action-packed image of a packed stadium with a dramatic, breaking news atmosphere. The scene is set at a College World Series game, with the North Carolina Tar Heels and Oklahoma Sooners facing off in the MCWS finals. The crowd is on their feet, cheering and waving flags with the American flag and the respective state flags of North Carolina and Oklahoma prominently displayed. The stadium lights are shining brightly, casting a golden glow over the scene. The players are in the midst of an intense game, with one team diving for a catch and the other team celebrating a score. The overall mood is one of excitement and drama. The image should be rendered in a deep blue and gold color scheme, evoking the energy and passion of the game., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/MCWS_finals__UNC__Oklahoma_headed_t_portrait_1782117734.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/MCWS_finals__UNC__Oklahoma_headed_t_square_1782117732.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/MCWS_finals__UNC__Oklahoma_headed_t_landscape_1782117735.png
Cape Verde are the story of this World Cup - they are everyone's second team,Sky Sports Football,"Mon, 22 Jun 2026 07:00:00 BST",https://www.skysports.com/football/news/11095/13556552/cape-verde-at-the-world-cup-african-nation-have-gained-the-hearts-of-the-world-as-everyones-second-team-after-brave-draw-with-uruguay,67,80,30,90,80,result,Cape Verde surprises with World Cup result,Cape Verde: The Unlikely Heroes of the World Cup,"সারের অবিশ্বাস্য বিশ্বকাপ ভ্রমণ দর্শকদের শোকাবেস করে দিয়েছে। তারা আরও একটি চমকের ফলাফল হাতে দিয়েছে, সকলের মনে জিজ্ঞাসা তৈরি করে দিয়েছে, আরও কী? তারা ভরানো কল্যাণকে পর্যবেক্ষণ করতে পারে?",সেইন্ট ক্রিস্টোফার ও নেভিস: ফিফা বিশ্বকাপের একটি সেনসেশন,WorldCup CapeVerde Football SkySportsFootball SportsNews FootballFever UpsetOfTheDay UnderdogStory,"A high-energy, breaking news scene with a blurred stadium background in the evening, illuminated by golden stadium lights and deep blue FIFA 2027 branding accents. In the foreground, a dynamic, action-packed image of a Cape Verdean football player leaping into the air, kicking a soccer ball, with a burst of confetti and fireworks exploding in the background. The player is surrounded by cheering fans waving the Cape Verdean flag with vibrant colors, while others hold up mobile phones to capture the moment. The deep blue and gold of the FIFA 2027 branding subtly integrated into the scene to create a sense of urgency and excitement. The overall composition is vibrant, dynamic, and full of movement, capturing the joy and surprise of Cape Verde's unexpected World Cup result., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Cape_Verde_are_the_story_of_this_Wo_portrait_1782117737.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Cape_Verde_are_the_story_of_this_Wo_square_1782117736.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/Cape_Verde_are_the_story_of_this_Wo_landscape_1782117738.png
FIFA World Cup 2026 Moment of the Day: Miracle Beiranvand save keeps Iran unbeaten - ESPN India,Google News FIFA 2026,"Mon, 22 Jun 2026 04:18:00 GMT",https://news.google.com/rss/articles/CBMixgFBVV95cUxPYW9uQ0kzcHd1VVROSnRzOXdsWmYzMEZqaVRjYXhLUzlUZzJSc3lzbGRkZGRLQ0I0YmItazM1bmVmdGlLVE92SlNnQWo0RVFYcDM4QXJGVncyX2V1RGtlQmViYWQzdHBnaWlnNElEMGRpZGthSmJwekVyaEtCQl8ySXZTVlVKRmtTS0R6U2hyZ0djeDBzOUZXa1pRODZUZGFiT1Vmd21hYVUyRVYzcHJKX2xENnVPOGhqZm5vNk9FM1BaX0xPbUE?oc=5,67,80,50,60,80,result,Beiranvand's save is a miracle moment in the 2026 FIFA World Cup.,MIRACLE SAVE! Beiranvand's stunning stop keeps Iran unbeaten,"ইরানের আলিরেজা বেইরানভান্দ প্রিমিয়ার লিগে একটি অনন্য রক্ষণ করেছেন ২০২৬ ফিফা বিশ্বকাপে, তার দলকে অপরাজিত রেখেছেন। বিশিষ্ট স্টপ সমস্ত বিশ্বব্যাপী শিরোনাম তৈরি করেছে। ইরানের বেইরানভান্দ তীব্রভাবে খেলছেন।",মিরাকল সেভ! বেরিয়ানভান্দ চমকে গেল,Iran FIFAWorldCup2026 Beiranvand FIFAWorldCupResults MiracleSave WorldCup2026 FootballNews SportsUpdate,"A dynamic and dramatic breaking news poster featuring a stunning football moment, with a large deep blue background gradating to gold towards the top, evoking the energy of a packed stadium. The scene is set on a darkened sports news desk, with a giant screen showing the live match in the background, and the national flags of Iran and Belgium prominently displayed on the screen, with the Iranian flag in the foreground. Beiranvand, the Iranian goalkeeper, is frozen in a moment of triumph, arms outstretched and hands raised in a stunning save, amidst a flurry of chaos, with players from both teams reacting in shock and delight. The composition is energetic and dynamic, with bold and vibrant colors, and a sense of movement and action that captures the excitement of the moment., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/FIFA_World_Cup_2026_Moment_of_the_D_portrait_1782117740.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/FIFA_World_Cup_2026_Moment_of_the_D_square_1782117739.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/FIFA_World_Cup_2026_Moment_of_the_D_landscape_1782117742.png
"FIFA World Cup schedule today: Games, kickoff times, livestream info for June 21 - Mashable",Google News FIFA 2026,"Mon, 22 Jun 2026 03:50:25 GMT",https://news.google.com/rss/articles/CBMilgFBVV95cUxOOENrWFJsYXVURXBwOF9QZXBpb0NPOXQ1UzM4VVdDSGR3NXJmLW1ldEdkdnQtZHZlaU5pUThEZjhIUFpYcU9EQUJLNDFKRVRLZ1NKdndKYUdWaE1yeFNnNDRXTmZZb2NVVkJpZVVsa0pMLWZta0dJRHRLdW80Si1tdFdwMndqYWp2U01TY19nWENIX0JFZGc?oc=5,67,70,80,50,60,logistics,This article provides the FIFA World Cup schedule for June 21.,FIFA World Cup Schedule for June 21: Kickoff Times & Livestream Info,"ফিফা বিশ্বকাপের জুন ২১ তারিখের দিনের ক্যালেন্ডার প্রকাশিত হয়েছে। সর্বশেষ ম্যাচ, কিকআফ সময় এবং লাইভস্ট্রিম তথ্য পেতে আপনাকে আজই সংশোধন করুন। উত্তেজনা রয়ে থাকুন!",ফিফা বিশ্বকাপ সময়সূচী ২১ জুন,FIFAWorldCup FIFA2026 Schedule Livestream WorldCup Sports FIFA Football,"A dynamic, high-energy, breaking news scene with a giant screen displaying the FIFA World Cup schedule for June 21, with kickoff times and livestream info in bold, gold numbers on a deep blue background. The screen is surrounded by a swarm of people, all reacting with excitement and anticipation, waving national flags and wearing team colors. The atmosphere is electric, with bright, pulsing lights and a sense of urgency. In the foreground, a young journalist is shown holding a microphone, looking up at the screen with a mixture of surprise and excitement on their face. The scene is set against a blurred cityscape at dusk, with the sun setting behind the skyscrapers. The overall mood is one of high-stakes drama and fast-paced action., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/FIFA_World_Cup_schedule_today__Game_portrait_1782117744.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/FIFA_World_Cup_schedule_today__Game_square_1782117743.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/FIFA_World_Cup_schedule_today__Game_landscape_1782117745.png
"New Zealand 1-3 Egypt (Jun 21, 2026) Game Analysis - ESPN",Google News FIFA 2026,"Mon, 22 Jun 2026 03:34:09 GMT",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1YSFdZOWp1ODVZZklIcE5kb01PUFZwcmtlZ1RUdTU5OVZLaWZhNWEtVWJqZ1dLeUFvMHRrZ2dQcmZtZkJKTHljc1hrQUcwMks3MW9ubzZqQ3daUTRLcnpv?oc=5,67,80,30,90,80,result,Egypt's historic win over New Zealand in the World Cup,"New Zealand 1-3 Egypt (Jun 21, 2026) Game Analysis - ESPN","New Zealand 1-3 Egypt (Jun 21, 2026) Game Analysis&nbsp;&nbsp;ESPN","New Zealand 1-3 Egypt (Jun 21, 2026) Gam",,"A dramatic, action-packed sports news poster with a sense of urgency and excitement. In the foreground, a stunning photo of the Egyptian team celebrating their historic win over New Zealand, with players in motion, jumping and hugging each other. The scene is set against a vibrant, gradient cityscape at sunset, with the iconic Egyptian pyramids in the distance. The New Zealand and Egyptian flags are prominently displayed, with the Egyptian flag waving proudly in the wind. The players are dressed in their iconic team colors, with Mohamed Salah standing out in his signature number 11 jersey. The atmosphere is electric, with a sense of triumph and elation. The lighting is dynamic, with the golden hour glow of the setting sun casting a warm, golden light on the scene. In the background, a blurred crowd of fans is cheering and waving their flags, adding to the sense of excitement and energy., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/New_Zealand_1_3_Egypt__Jun_21__2026_portrait_1782117747.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/New_Zealand_1_3_Egypt__Jun_21__2026_square_1782117746.png,/home/mahir/Desktop/OFLO/News_Agent-main (Copy)/posters/New_Zealand_1_3_Egypt__Jun_21__2026_landscape_1782117748.png
