title,source,published,link,rank_score,viral_score,relevance_score,breaking_score,engagement_score,category,why,headline,ai_summary,poster_text,hashtags,image_prompt,poster_portrait,poster_square,poster_landscape
Man City sign England's Mead on free transfer,BBC Sport Football,"Fri, 12 Jun 2026 11:39:33 GMT",https://www.bbc.com/sport/football/articles/czx5d7z550xo?at_medium=RSS&at_campaign=rss,82,80,80,90,80,transfer,Beth Mead joins Manchester City on free transfer,Beth Mead joins Manchester City on FREE Transfer,ম্যানচেস্টার সিটি ঘোষণা করেছে যে ইংল্যান্ড ফরোয়ার্ড বেথ মিড তাদের কাছে আর্সেনাল থেকে মুক্ত ট্রান্সফারে যোগ দিয়েছেন। এই মোটেই ফুটবলের বিশ্বে অনেকেই অবাক হয়েছেন। মিড নাগরিকদের সাথে চুক্তি করেছেন।,বেথ মিড ম্যানচেস্টার সিটির সাথে যোগদান করেছেন।,ManchesterCity BethMead TransferNews FootballNews Arsenal EnglishFootball WomensFootball,"A high-energy, breaking news scene with a blurred cityscape background, featuring a large, golden, deep blue and white Manchester City jersey with the number 10 on the back, in the foreground, with Beth Mead, a determined and focused English footballer with a fiery spirit, looking back over her shoulder, her long hair flowing, as she holds her arm up in a triumphant gesture, with a hint of a Manchester City flag waving in the air, while in the background, a distant Arsenal logo or badge is barely visible, representing the move from Arsenal to Manchester City, with a sense of excitement and movement, captured in a dynamic, action-packed, close-up shot, with a shallow depth of field, and a burst of golden light illuminating the scene, as if the news is breaking at that very moment, with a sense of chaos and energy, and the FIFA 2027 branding color in the form of subtle deep blue and gold accents, adding a touch of luxury and sophistication., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Man_City_sign_England_s_Mead_on_fre_portrait_1781642108.png,/home/mahir/Desktop/News_Agent-main/posters/Man_City_sign_England_s_Mead_on_fre_square_1781642106.png,/home/mahir/Desktop/News_Agent-main/posters/Man_City_sign_England_s_Mead_on_fre_landscape_1781642110.png
'Huge goal!' - Araujo equalises for Uruguay against Saudi Arabia,BBC Sport Football,"Tue, 16 Jun 2026 00:22:17 GMT",https://www.bbc.com/sport/football/videos/c3dy82x9dn4o?at_medium=RSS&at_campaign=rss,81,80,80,80,90,result,Maxi Araujo's equaliser for Uruguay against Saudi Arabia is a huge moment in the World Cup.,Araujo Saves Uruguay in Thrilling World Cup Draw,মাইয়ামি স্টেডিয়ামে সৌদি আরবের বিরুদ্ধে ৮০তম মিনিটে উরুগুয়ে সমান করে। গ্রুপ এইচ ম্যাচে ম্যাক্সি আরাউজো দলের জন্য ভিত্তিস্থাপক গোল করেন। এখন উরুগুয়ে বিশ্বকাপে একটি কঠিন রাস্তা অতিক্রম করতে হবে।,আরাউজো দিন বাঁচায়,Uruguay SaudiArabia WorldCup FIFA Football Sports MiamiStadium GroupH,"A fast-paced, high-energy image of a soccer stadium at dusk with a bright, golden sunset behind the goalposts. A crowded, frenzied audience fills the stands, waving national flags of Uruguay and Saudi Arabia. The stadium lights are shining brightly, illuminating the action on the field. Maxi Araujo, the star player, is shown in mid-air, leaping to score the equalizing goal in a thrilling, action-packed World Cup match. The players are shown in a flurry of motion, with the ball flying through the air. The atmosphere is electric, with the crowd erupting in cheers and applause. The image should evoke a sense of drama and excitement, with a focus on the action and emotion of the moment., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Huge_goal_____Araujo_equalises_for_portrait_1781642114.png,/home/mahir/Desktop/News_Agent-main/posters/_Huge_goal_____Araujo_equalises_for_square_1781642112.png,/home/mahir/Desktop/News_Agent-main/posters/_Huge_goal_____Araujo_equalises_for_landscape_1781642116.png
'Sensational!' - Wood and Just combine twice for New Zealand goals,BBC Sport Football,"Tue, 16 Jun 2026 01:35:21 GMT",https://www.bbc.com/sport/football/videos/cd952p30y7wo?at_medium=RSS&at_campaign=rss,81,80,80,80,90,result,The 'sensational' goals from Chris Wood and Elijah Just for New Zealand against Iran are a major World Cup talking point.,'Sensational' Goals: Wood & Just Shine for New Zealand!,"চ্রিস উড ও এলিয়াস জাস্ট দুইটি সুন্দর গোলের জন্য মিলে যায়, যখন নিউজিল্যান্ড লস অ্যাঞ্জেলেস স্টেডিয়ামে ইরানের বিরুদ্ধে যুদ্ধ করেছিল। গোলগুলি বিশ্বকাপের একটি বড়ো আলোচনার বিষয়।",কাঠ এবং জাস্ট কলেবরে গোল করে,fifaworldcup worldcupfootball newzealandfootball iranfootball worldcupnews bbcfootball worldcupsoccer soccerworldcup,"A dramatic, high-energy sports news poster featuring a dynamic action shot of two soccer players in mid-air, celebrating and scoring goals. The scene takes place on a sunny, crowded stadium filled with cheering fans waving national flags of New Zealand and Iran. The atmosphere is electric, with a sense of excitement and urgency. The composition is centered around the players, with the flags and fans blurred in the background. The lighting is bright and intense, with the sun shining down on the scene and a hint of stadium lights illuminating the players. The team colors of New Zealand (red and white) and Iran (green and white) are prominent, with the players' jerseys and shorts matching their respective teams. The action is fast-paced and chaotic, with players and fans in motion. The sense of movement and energy is conveyed through the blurred motion and the dynamic poses of the players., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/_Sensational_____Wood_and_Just_comb_portrait_1781642120.png,/home/mahir/Desktop/News_Agent-main/posters/_Sensational_____Wood_and_Just_comb_square_1781642118.png,/home/mahir/Desktop/News_Agent-main/posters/_Sensational_____Wood_and_Just_comb_landscape_1781642122.png
"Up to 15,000 England fans head to Dallas for World Cup opener",BBC Sport Football,"Tue, 16 Jun 2026 15:50:54 GMT",https://www.bbc.com/sport/football/articles/c5yzr1nj1ppo?at_medium=RSS&at_campaign=rss,80,70,90,90,75,result,England fans arrive in Dallas for World Cup opener after long wait.,England Fans Arrive in Dallas for Long-Awaited World Cup Opener,"ইংল্যান্ডের ভক্তরা ২০২৬ সালের বিশ্বকাপের প্রথম খেলার জন্য দীর্ঘ অপেক্ষার পরে অবশেষে ডালাসে পৌঁছেছে। তাদের প্রচেষ্টার শুরুতে তাদের দলকে সমর্থন করার জন্য ১৫,০০০ জন সমর্থকের প্রত্যাশা করা হচ্ছে। ইংল্যান্ডের ভক্তদের অপেক্ষা শেষ।",ইংল্যান্ডের ভক্তরা ডালাসে পৌঁছাচ্ছেন,WorldCup England Dallas FootballFans ThreeLions FIFA WorldCup2026 EnglandNationalTeam,"A dynamic, high-energy image of a packed stadium with a massive crowd of England fans cheering and holding flags, set against a bright blue sky with a few wispy clouds. In the foreground, a sea of Saint George's Cross flags and England jerseys are waving wildly. The atmosphere is electric, with fans jumping up and down, holding homemade signs and banners. The composition is cinematic, with the crowd stretching out to the edges of the frame. The lighting is warm and vibrant, with the golden hues of the setting sun casting a glow over the scene. Fans are in motion, with some running along the aisles, others taking selfies. The deep blue and gold colors of the FIFA 2027 branding are subtly integrated into the scene, perhaps through a few strategically placed flags or banners., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Up_to_15_000_England_fans_head_to_D_portrait_1781642126.png,/home/mahir/Desktop/News_Agent-main/posters/Up_to_15_000_England_fans_head_to_D_square_1781642124.png,/home/mahir/Desktop/News_Agent-main/posters/Up_to_15_000_England_fans_head_to_D_landscape_1781642128.png
Chalobah replaces injured Livramento for World Cup,BBC Sport Football,"Tue, 16 Jun 2026 13:38:25 GMT",https://www.bbc.com/sport/football/articles/c992n95lgrmo?at_medium=RSS&at_campaign=rss,75,70,80,80,70,injury,An England player replaced an injured teammate at the World Cup.,England's World Cup hopes hit with Livramento injury blow,তিনো লিভারম্যান্টোর পায়ের স্ট্রাইন কারণে তাকে বিশ্বকাপ থেকে বাদ দেওয়া হয়েছে। তিনি চেলসির ট্রেভোহ চ্যালোবাহ দ্বারা প্রতিস্থাপিত হয়েছেন। ইংল্যান্ডের ক্যাম্পেন শুরু হতে বেশ কয়েক দিনের মধ্যে।,ইংল্যান্ড বিশ্বকাপে আঘাতের ক্ষতি,England WorldCup Injury TinoLivramento TrevohChalobah BBCSportFootball NewcastleUnited ChelseaFC,"A high-energy breaking news scene with a large crowd of reporters and photographers surrounding a distraught England football player, Tino Livramento, holding his injured leg, as he is being comforted by teammate Trevoh Chalobah and a coach. The stadium is bustling with activity, with flashing camera lights and reporters shouting in the background. In the foreground, the deep blue and gold branding of FIFA 2027 is subtly integrated into the design, such as on flags, advertising boards, or equipment. The overall atmosphere is tense and urgent, with a sense of drama and importance. The lighting is dramatic, with a mix of natural and artificial light sources creating a dynamic and intense mood. The composition is dynamic, with the subjects placed in a way that creates a sense of movement and energy. The crowd is a blur of motion, with people rushing to and fro, adding to the overall sense of chaos and urgency., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Chalobah_replaces_injured_Livrament_portrait_1781642133.png,/home/mahir/Desktop/News_Agent-main/posters/Chalobah_replaces_injured_Livrament_square_1781642131.png,/home/mahir/Desktop/News_Agent-main/posters/Chalobah_replaces_injured_Livrament_landscape_1781642135.png
Gyokeres & Isak score as Sweden put five past Tunisia,BBC Sport Football,"Mon, 15 Jun 2026 05:27:28 GMT",https://www.bbc.com/sport/football/videos/c20ymjjl8yko?at_medium=RSS&at_campaign=rss,75,70,80,80,70,result,Sweden's emphatic 5-0 win over Tunisia in the World Cup has set their campaign off to a strong start.,Sweden Thrash Tunisia 5-0 in World Cup Opener,সুইডেন তাদের বিশ্বকাপ যাত্রা সোভিয়েত মিশরের বিরুদ্ধে ৫-০ গোলের বিজয়ের সাথে শুরু করে। গিওকেরেস এবং ইসাক কর্তৃক আঘাত দিয়েছেন। সুইডেনের জন্য একটি অসাধারণ জয় দলটিকে একটি শক্তিশালী গ্রুপ পর্বের প্রস্তুতি তৈরি করেছে।,সুইডেন তিউনিসিয়াকে ৫-০ গোলে পরাজিত করে,Sweden Tunisia WorldCup Football GroupF WorldCupHighlights SportsNews BBCSport FootballHighlights,"A high-energy, dynamic image of a packed soccer stadium at night with a large crowd of people cheering and holding Swedish and Tunisian flags in the air. The camera is positioned at an angle, capturing the intensity of the moment with a shallow depth of field that blurs the background. The lighting is dramatic, with the stadium's floodlights casting a golden glow on the players and the crowd. In the foreground, Swedish players Gyokeres and Isak are shown celebrating a goal, surrounded by their teammates in their iconic yellow and blue jerseys. The atmosphere is electric, with fans jumping up and down, fists raised in the air. In the background, the scoreboard reads 5-0 in favor of Sweden, with the FIFA 2027 logo subtly integrated into the design to reflect the tournament's branding. The overall mood is one of triumph and excitement, capturing the essence of a historic World Cup win., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Gyokeres___Isak_score_as_Sweden_put_portrait_1781642139.png,/home/mahir/Desktop/News_Agent-main/posters/Gyokeres___Isak_score_as_Sweden_put_square_1781642137.png,/home/mahir/Desktop/News_Agent-main/posters/Gyokeres___Isak_score_as_Sweden_put_landscape_1781642141.png
Meet the Iraq player set to make history for Pakistan,BBC Sport Football,"Tue, 16 Jun 2026 06:52:02 GMT",https://www.bbc.com/sport/football/articles/c99lzern58eo?at_medium=RSS&at_campaign=rss,74,90,90,10,95,announcement,A former Manchester United player will make history for Pakistan.,History Made: Zidane Iqbal to Play for Iraq in World Cup,"জিদান ইকবাল, ম্যানচেস্টার ইউনাইটেডের সাবেক খেলোয়াড়, ইরাকের হয়ে পুরুষদের বিশ্বকাপে খেলার সময় ইতিহাস রচনা করবেন। তিনি প্রথম পাকিস্তানি উত্তরাধিকারী খেলোয়াড় হবেন যিনি টুর্নামেন্টে অংশ নেবেন। এই অর্জনটি পাকিস্তানি ফুটবল জন্য একটি গুরুত্বপূর্ণ মাইলফলক হিসেবে চিহ্নিত হবে।",জিদানে ইকবাল ইতিহাস গড়েন,IraqWorldCup PakistanFootball ManchesterUnited ZidaneIqbal WorldCup2024 FootballHistory PakistaniHeritage IraqiFootball,"A dynamic, high-energy image of a breaking news scene, set against a deep blue and gold background, reminiscent of the FIFA 2027 branding. In the foreground, a young Zidane Iqbal, dressed in a sleek, all-black athletic outfit, kicks the ball with intense focus, as a blurred crowd of cheering fans can be seen in the background, waving the flags of Iraq and Pakistan. The atmosphere is electric, with a bright, sunny stadium lighting illuminating the scene, casting a golden glow on the happy faces of the people. The composition is centered around Zidane, with the flags and fans subtly placed around him, emphasizing his central role in this historic moment. The overall mood is one of excitement, joy, and pride., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Meet_the_Iraq_player_set_to_make_hi_portrait_1781642145.png,/home/mahir/Desktop/News_Agent-main/posters/Meet_the_Iraq_player_set_to_make_hi_square_1781642143.png,/home/mahir/Desktop/News_Agent-main/posters/Meet_the_Iraq_player_set_to_make_hi_landscape_1781642147.png
The 40-year-old keeper who inspired Cape Verde's historic debut against Spain,BBC Sport Football,"Mon, 15 Jun 2026 20:15:42 GMT",https://www.bbc.com/sport/football/articles/c0ryz4n2v0qo?at_medium=RSS&at_campaign=rss,74,95,90,0,95,result,Cape Verde's historic debut against Spain is led by a 40-year-old goalkeeper who has gone viral on social media.,40-year-old goalkeeper leads historic Cape Verde draw against Spain,কেপ ভার্দির ঐতিহাসিক মুখোমুখি স্পেনের বিরুদ্ধে একজন ৪০ বছর বয়সী গোলরক্ষক এর প্রেরণা বিশ্বব্যাপী সামাজিক মাধ্যমে সাইন করেছে। গোলরক্ষকের মৌলিক পারফরম্যান্স স্পেনের বিরুদ্ধে শূন্যের ড্র হতে অবদান রেখেছে। কেপ ভার্দির ফুটবল ভক্তরা এই ঐতিহাসিক সাফল্যের জন্য সম্মান জানিয়েছেন।,সেশেলসের পর আফ্রিকার দ্বিতীয় দেশ হিসেবে ক্যাপ ভার্ডে অভিষেক,CapeVerde Spain WorldCup Football Goalkeeper AfricanFootball SportsNews DebutMatch HistoricDraw,"A fast-paced, high-energy image of a soccer stadium, with a packed crowd cheering in the background. The action is focused on the center of the field, where the 40-year-old goalkeeper for Cape Verde makes an incredible save, with the Spanish team rushing towards the goal. The ball is flying through the air, and the goalkeeper's arms are stretched wide in a dramatic pose. The Cape Verdean goalkeeper's jersey is a vibrant green with yellow accents, while the Spanish team wears their iconic red shirts with gold trim. The Spanish flag is waving in the wind, with the Cape Verdean flag prominently displayed on the goalkeeper's jersey. The stadium lights are shining down, casting a golden glow over the entire scene. The air is electric with tension, and the crowd is on the edge of their seats. The background is a blur of screaming fans, with the words 'Breaking News' and 'FIFA 2027' emblazoned across the top of the image in a deep blue and gold color scheme., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/The_40_year_old_keeper_who_inspired_portrait_1781642152.png,/home/mahir/Desktop/News_Agent-main/posters/The_40_year_old_keeper_who_inspired_square_1781642149.png,/home/mahir/Desktop/News_Agent-main/posters/The_40_year_old_keeper_who_inspired_landscape_1781642154.png
Real make Fernandes contact - Tuesday's gossip,BBC Sport Football,"Mon, 15 Jun 2026 21:13:41 GMT",https://www.bbc.com/sport/football/articles/c07yzv0pz98o?at_medium=RSS&at_campaign=rss,74,90,95,0,95,transfer,"Real Madrid make contact with Manchester United star Mateus Fernandes, while Bayern Munich sign Ismael Saibari.",Real Madrid Make Contact with Manchester United Star Mateus Fernandes,"রিয়েল মাদ্রিদ ম্যানচেস্টার ইউনাইটেডের ম্যাটিউস ফের্নান্ডেসের সাথে যোগাযোগ করেছে। একই সাথে, বায়ার্ন মিউনিখ ইসমাইল সাইবারিকে স্বাক্ষর করেছে। ফুটবল বিশ্বে প্রতিবেদিত তথ্যটি সকলকে আবেগাপন্ন করে তুলছে।",রিয়েল মাদ্রিদ ম্যাটিউস ফেরনান্ডেসের সাথে যোগাযোগ করেছে।,transfernews realmadrid manchesterunited bayernmunchen footballtransfers  MateusFernandes IsmaelSaibari,"A high-energy, breaking news poster background featuring a blurred cityscape at dusk with a deep blue and gold sky. In the foreground, a stunning action shot of a soccer player, Mateus Fernandes, in a Manchester United jersey and cleats, leaping into the air with his arms outstretched, while a blurred figure of Real Madrid's crest or colors is in the background. The atmosphere is electric, with people running and pointing in the streets below. The scene is lit by bright, dynamic lighting, with a mix of warm and cool tones. Include a subtle, stylized national flag of Spain in the top left corner and the United Kingdom in the top right corner, both in a faded, distressed texture. The Manchester United and Real Madrid team colors are prominent, with the Manchester United red and white dominant in the foreground. Ismael Saibari of Bayern Munich is shown in the background, signing a contract in a blurred, out-of-focus manner. The overall mood is one of excitement and urgency., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Real_make_Fernandes_contact___Tuesd_portrait_1781642158.png,/home/mahir/Desktop/News_Agent-main/posters/Real_make_Fernandes_contact___Tuesd_square_1781642156.png,/home/mahir/Desktop/News_Agent-main/posters/Real_make_Fernandes_contact___Tuesd_landscape_1781642160.png
Why Haiti v Scotland was antidote to the ills of world football,BBC Sport Football,"Sun, 14 Jun 2026 04:54:15 GMT",https://www.bbc.com/sport/football/articles/cdjkdmel292o?at_medium=RSS&at_campaign=rss,74,95,90,0,95,result,Scotland's victory over Haiti is an antidote to the ills of world football.,Scotland's Miracle Win: An Antidote to Football's Ills,"স্কটল্যান্ড হাইতির বিরুদ্ধে জয়লাভ করেছে। টম ইংলিশ বস্টন থেকে রিপোর্ট করছেন। সম্ভবত ম্যাচটি সুন্দর ছিল না, কিন্তু স্কটল্যান্ডের জয় বিশ্ব ফুটবলের অসুস্থতার আশ্রয় দেয়।",স্কটল্যান্ড মিরাকল ম্যাচে জয়লাভ করে,Scotland Haiti WorldFootball FootballNews MatchReport TomEnglish BBCSport FootballFrenzy,"A dramatic, high-energy news poster with a breaking news theme, featuring a packed stadium in the background with a predominantly blue and gold color scheme, echoing the FIFA 2027 branding. In the foreground, a vibrant and dynamic image of a Scottish player celebrating a goal with teammates, surrounded by the Haitian players in a mix of shock and despair. The scene is bathed in a warm, golden light with the stadium's floodlights shining down, casting a dynamic glow. The atmosphere is electric, with a sense of euphoria and excitement emanating from the Scottish fans in the stands. The composition is action-packed, with players and fans in motion, conveying the intensity of the match. The Scottish and Haitian flags are prominently displayed, adding a sense of national pride and identity to the scene. The overall mood is one of triumph and joy, capturing the essence of Scotland's historic victory over Haiti., professional sports editorial photography, FIFA World Cup 2027 branding, dynamic stadium lighting, packed crowd atmosphere, 8K ultra-detailed, sharp focus, photorealistic, high contrast, vibrant colors, cinematic composition, golden hour lighting",/home/mahir/Desktop/News_Agent-main/posters/Why_Haiti_v_Scotland_was_antidote_t_portrait_1781642164.png,/home/mahir/Desktop/News_Agent-main/posters/Why_Haiti_v_Scotland_was_antidote_t_square_1781642162.png,/home/mahir/Desktop/News_Agent-main/posters/Why_Haiti_v_Scotland_was_antidote_t_landscape_1781642166.png
